Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,Total_Injuries
Derek Carr,28.0,2019,QB,OAK,16.0,16.0,513.0,361.0,4054.0,21.0,8.0,27.0,82.0,2.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,182.0,177.0,178.0,22.0,236.36,236.36,0.0
Derek Carrier,29.0,2019,TE,OAK,16.0,4.0,,,,,,1.0,27.0,0.0,19.0,13.0,108.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,,,,401.0,46.0,32.5,19.5,0.0
Derek Watt,27.0,2019,RB,LAC,16.0,2.0,,,,,,7.0,10.0,1.0,5.0,3.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,320.0,1.0,13.2,10.2,0.0
Derrick Henry,25.0,2019,RB,TEN,15.0,15.0,,,,,,303.0,1540.0,16.0,24.0,18.0,206.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,40.0,36.0,38.7,19.0,290.6,272.6,1.0
Derrius Guice,22.0,2019,RB,WAS,5.0,1.0,,,,,,42.0,245.0,2.0,9.0,7.0,79.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,101.0,66.0,78.8,33.0,57.4,50.4,1.0
Deshaun Watson,24.0,2019,QB,HOU,15.0,15.0,495.0,333.0,3852.0,26.0,12.0,82.0,413.0,7.0,1.0,1.0,6.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,43.0,52.0,44.3,2.0,304.98,303.98,0.0
Detroit Lions DST,,2019,DEF,DET,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6406.0,1094.0,18.0,365.0,4551.0,33.0,1855.0,13.0,117.0,960.0,39.0,40.3,8.8,28.0,7.0,11.0,13.0,0.0,3.0,0.0,,977.0,,232.0,265.0,406.6,29.0,82.0,82.0,0.0
Devin Funchess,25.0,2019,WR,IND,1.0,1.0,,,,,,0.0,0.0,0.0,5.0,3.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,176.0,207.0,339.2,84.0,6.2,3.2,0.0
Devin Singletary,22.0,2019,RB,BUF,12.0,8.0,,,,,,151.0,775.0,2.0,41.0,29.0,194.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,169.0,64.0,108.8,40.0,141.9,112.9,1.0
Devin Smith,27.0,2019,WR,DAL,4.0,2.0,,,,,,0.0,0.0,0.0,9.0,5.0,113.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,,,,413.0,108.0,22.3,17.3,0.0
Devine Ozigbo,23.0,2019,RB,JAX,10.0,0.0,,,,,,9.0,27.0,0.0,5.0,3.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0,,,,598.5,107.0,8.0,5.0,0.0
Devlin Hodges,23.0,2019,QB,PIT,8.0,6.0,160.0,100.0,1063.0,5.0,8.0,21.0,68.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.32,43.32,0.0
Devonta Freeman,27.0,2019,RB,ATL,14.0,14.0,,,,,,184.0,656.0,2.0,70.0,59.0,410.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,33.0,24.0,29.8,14.0,195.6,136.6,2.0
Devontae Booker,27.0,2019,RB,DEN,16.0,0.0,,,,,,2.0,9.0,0.0,9.0,6.0,57.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.0,,,,634.0,113.0,12.6,6.6,0.0
Dexter Williams,22.0,2019,RB,GNB,4.0,0.0,,,,,,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,615.5,108.0,1.1,1.1,1.0
Dion Lewis,29.0,2019,RB,TEN,16.0,1.0,,,,,,54.0,209.0,0.0,32.0,25.0,164.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,196.0,105.0,142.5,47.0,66.3,41.3,0.0
Diontae Johnson,23.0,2019,WR,PIT,16.0,12.0,,,,,,4.0,41.0,0.0,92.0,59.0,680.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.0,,,,658.5,176.0,151.1,92.1,0.0
Diontae Spencer,27.0,2019,WR,DEN,16.0,2.0,,,,,,3.0,6.0,0.0,8.0,6.0,31.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,-2.3,0.0
Donte Moncrief,26.0,2019,WR,PIT,5.0,2.0,,,,,,0.0,0.0,0.0,15.0,4.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,156.0,134.0,134.3,46.0,5.8,1.8,0.0
Dontrell Hilliard,24.0,2019,RB,CLE,14.0,0.0,,,,,,13.0,49.0,2.0,15.0,12.0,92.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,497.3,96.0,34.1,22.1,1.0
Dontrelle Inman,30.0,2019,WR,2TM,7.0,1.0,,,,,,0.0,0.0,0.0,21.0,12.0,181.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,,,,643.0,172.0,30.1,18.1,0.0
Drew Brees,40.0,2019,QB,NOR,11.0,11.0,378.0,281.0,2979.0,27.0,4.0,9.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,55.0,99.0,78.5,6.0,224.76,224.76,5.0
Drew Lock,23.0,2019,QB,DEN,5.0,5.0,156.0,100.0,1020.0,7.0,3.0,18.0,72.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.0,,,,653.5,59.0,64.0,64.0,0.0
Drew Sample,23.0,2019,TE,CIN,9.0,2.0,,,,,,0.0,0.0,0.0,6.0,5.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0,,,,682.0,85.0,8.0,3.0,4.0
Duke Johnson,26.0,2019,RB,HOU,16.0,2.0,,,,,,83.0,410.0,2.0,62.0,44.0,410.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,116.0,62.0,77.2,32.0,154.0,110.0,0.0
Duke Williams,27.0,2019,WR,BUF,4.0,3.0,,,,,,0.0,0.0,0.0,19.0,12.0,166.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.0,,,,566.0,149.0,34.6,22.6,0.0
Durham Smythe,24.0,2019,TE,MIA,16.0,14.0,,,,,,0.0,0.0,0.0,14.0,7.0,65.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.0,,,,724.0,88.0,13.5,6.5,0.0
Dustin Colquitt,37.0,2019,K,KAN,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Dustin Hopkins,29.0,2019,K,WAS,16.0,0.0,,,,,,,,,,,,,,17.0,15.0,10.0,8.0,3.0,2.0,30.0,25.0,22.0,21.0,,,,,,,,,,,,,,,,,,,,,,220.0,,256.0,,295.0,25.0,101.0,101.0,0.0
Dwayne Harris,32.0,2019,WR,OAK,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,,,,454.0,118.0,1.7,0.7,4.0
Dwayne Haskins,22.0,2019,QB,WAS,9.0,7.0,203.0,119.0,1365.0,7.0,7.0,20.0,101.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.0,,239.0,,406.3,38.0,66.7,66.7,1.0
Dwayne Washington,25.0,2019,RB,NOR,16.0,0.0,,,,,,8.0,60.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,,,394.0,76.0,7.6,6.6,0.0
Eddy Pi̱eiro,24.0,2019,K,CHI,16.0,0.0,,,,,,,,,,,,,,19.0,18.0,7.0,3.0,2.0,2.0,28.0,23.0,29.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,94.0,0.0
Eli Manning,38.0,2019,QB,NYG,4.0,4.0,147.0,91.0,1042.0,6.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,,217.0,,248.0,30.0,50.38,50.38,0.0
Elijhaa Penny,26.0,2019,RB,NYG,16.0,1.0,,,,,,15.0,39.0,0.0,4.0,2.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,421.0,84.0,6.8,4.8,0.0
Emmanuel Sanders,32.0,2019,WR,SFO,10.0,9.0,1.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,97.0,66.0,869.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,88.0,,137.0,93.0,97.8,36.0,190.3,124.3,1.0
Eric Ebron,26.0,2019,TE,IND,11.0,2.0,,,,,,0.0,0.0,0.0,52.0,31.0,375.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,73.0,97.0,101.8,11.0,86.5,55.5,0.0
Eric Saubert,25.0,2019,TE,CHI,2.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0,,,,536.0,69.0,4.1,2.1,0.0
Eric Tomlinson,27.0,2019,TE,NWE,2.0,2.0,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0,,,,484.0,61.0,1.1,0.1,0.0
Erik Harris,29.0,2019,FS/SS,OAK,16.0,14.0,,,,,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Evan Engram,25.0,2019,TE,NYG,8.0,6.0,,,,,,3.0,7.0,0.0,68.0,44.0,467.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,48.0,61.0,57.2,4.0,109.4,65.4,6.0
Ezekiel Elliott,24.0,2019,RB,DAL,16.0,16.0,,,,,,301.0,1357.0,12.0,71.0,54.0,420.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,4.0,4.0,4.0,309.7,255.7,0.0
Foster Moreau,22.0,2019,TE,OAK,13.0,7.0,,,,,,0.0,0.0,0.0,25.0,21.0,174.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0,,,,512.0,64.0,68.4,47.4,0.0
Frank Gore,36.0,2019,RB,BUF,16.0,8.0,,,,,,166.0,599.0,2.0,16.0,13.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,,244.0,166.0,220.0,60.0,94.9,81.9,0.0
Fred Brown,26.0,2019,WR,DEN,13.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,21.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.1,0.0
Gardner Minshew II,23.0,2019,QB,JAX,14.0,12.0,470.0,285.0,3271.0,21.0,6.0,67.0,344.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0,,,,505.0,47.0,213.24,213.24,0.0
Garrett Gilbert,28.0,2019,QB,CLE,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,,,,617.0,57.0,-0.3,-0.3,0.0
Geoff Swaim,26.0,2019,TE,JAX,6.0,2.0,,,,,,0.0,0.0,0.0,17.0,13.0,65.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,,,,605.5,81.0,19.5,6.5,1.0
George Kittle,26.0,2019,TE,SFO,14.0,14.0,,,,,,5.0,22.0,0.0,107.0,85.0,1053.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,29.0,27.0,28.2,2.0,220.5,135.5,2.0
Gerald Everett,25.0,2019,TE,LAR,13.0,2.0,,,,,,1.0,0.0,0.0,60.0,37.0,408.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,267.0,274.0,426.8,53.0,89.8,52.8,3.0
Geremy Davis,27.0,2019,WR,LAC,7.0,1.0,,,,,,0.0,0.0,0.0,3.0,3.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,,,,679.0,178.0,6.8,3.8,4.0
Geronimo Allison,25.0,2019,WR,GNB,16.0,6.0,,,,,,1.0,7.0,0.0,55.0,34.0,287.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,138.0,119.0,119.8,42.0,71.4,37.4,1.0
Giovani Bernard,28.0,2019,RB,CIN,16.0,2.0,,,,,,53.0,170.0,0.0,43.0,30.0,234.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,,273.0,183.0,207.6,59.0,66.4,36.4,0.0
Golden Tate,31.0,2019,WR,NYG,11.0,10.0,,,,,,1.0,16.0,0.0,85.0,49.0,676.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,158.0,129.0,138.0,47.0,152.2,103.2,1.0
Green Bay Packers DST,,2019,DEF,GNB,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5642.0,998.0,25.0,310.0,3721.0,19.0,1921.0,15.0,97.0,968.0,20.0,34.3,14.0,41.0,17.0,7.0,11.0,0.0,0.0,0.0,,216.0,,190.0,272.0,234.4,19.0,89.0,89.0,0.0
Greg Joseph,25.0,2019,K,TEN,2.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,335.0,,297.0,,349.3,31.0,9.0,9.0,0.0
Greg Olsen,34.0,2019,TE,CAR,14.0,14.0,,,,,,0.0,0.0,0.0,82.0,52.0,597.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,146.0,151.0,143.3,14.0,123.7,71.7,1.0
Greg Ward,24.0,2019,WR,PHI,7.0,3.0,,,,,,1.0,5.0,0.0,40.0,28.0,254.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,31.9,0.0
Greg Zuerlein,32.0,2019,K,LAR,16.0,0.0,,,,,,,,,,,,,,15.0,14.0,11.0,5.0,7.0,5.0,33.0,24.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,86.0,,71.0,144.0,114.7,1.0,120.0,120.0,1.0
Gunner Olszewski,23.0,2019,WR,NWE,8.0,0.0,,,,,,0.0,0.0,0.0,4.0,2.0,34.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,,,,329.5,80.0,3.4,1.4,0.0
Gus Edwards,24.0,2019,RB,BAL,16.0,1.0,,,,,,133.0,711.0,2.0,7.0,7.0,45.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,233.0,433.0,87.0,90.6,83.6,0.0
Hale Hentges,23.0,2019,TE,WAS,11.0,4.0,,,,,,0.0,0.0,0.0,14.0,8.0,103.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,16.3,0.0
Harrison Butker,24.0,2019,K,KAN,16.0,0.0,,,,,,,,,,,,,,18.0,17.0,14.0,14.0,6.0,3.0,38.0,34.0,48.0,45.0,,,,,,,,,,,,,,,,,,,,,,116.0,,82.0,153.0,132.8,3.0,157.0,157.0,0.0
Hayden Hurst,26.0,2019,TE,BAL,16.0,4.0,,,,,,0.0,0.0,0.0,39.0,30.0,349.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.0,,,,656.5,84.0,76.9,46.9,0.0
Houston Texans DST,,2019,DEF,HOU,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6213.0,1020.0,22.0,346.0,4276.0,33.0,1937.0,12.0,109.0,859.0,28.0,38.8,12.9,31.0,12.0,10.0,14.0,0.0,2.0,0.0,,181.0,,100.0,172.0,163.5,11.0,87.0,87.0,0.0
Hunter Henry,25.0,2019,TE,LAC,12.0,12.0,,,,,,0.0,0.0,0.0,76.0,55.0,652.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,52.0,72.0,64.5,6.0,148.2,93.2,4.0
Hunter Renfrow,24.0,2019,WR,OAK,13.0,4.0,,,,,,0.0,0.0,0.0,71.0,49.0,605.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,266.0,266.5,73.0,131.5,82.5,3.0
Ian Thomas,23.0,2019,TE,CAR,16.0,3.0,,,,,,0.0,0.0,0.0,30.0,16.0,136.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,19.6,0.0
Indianapolis Colts DST,,2019,DEF,IND,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5549.0,986.0,23.0,323.0,3982.0,29.0,1567.0,8.0,111.0,1040.0,23.0,38.8,12.9,41.0,15.0,8.0,13.0,2.0,3.0,0.0,,209.0,,209.0,268.0,246.0,22.0,109.0,109.0,0.0
Irv Smith Jr.,21.0,2019,TE,MIN,16.0,7.0,,,,,,0.0,0.0,0.0,47.0,36.0,311.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,,,212.0,418.3,51.0,77.1,41.1,0.0
Isaac Nauta,22.0,2019,TE,DET,6.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,,,,647.0,83.0,3.3,1.3,0.0
Isaiah Ford,23.0,2019,WR,MIA,8.0,0.0,,,,,,1.0,11.0,0.0,35.0,23.0,244.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,,,,733.0,181.0,48.5,25.5,0.0
Isaiah McKenzie,24.0,2019,WR,BUF,15.0,8.0,,,,,,8.0,49.0,0.0,39.0,27.0,254.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0,,,,468.5,121.0,63.3,36.3,0.0
Ishmael Hyman,24.0,2019,WR,TAM,2.0,1.0,,,,,,0.0,0.0,0.0,4.0,2.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,3.4,0.0
Ito Smith,24.0,2019,RB,ATL,7.0,0.0,,,,,,22.0,106.0,1.0,14.0,11.0,87.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,173.0,138.0,295.2,63.0,36.3,25.3,2.0
J.D. McKissic,26.0,2019,RB,DET,16.0,3.0,,,,,,38.0,205.0,0.0,42.0,34.0,233.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,,,,659.0,115.0,83.8,49.8,0.0
J.P. Holtz,26.0,2019,TE,CHI,14.0,7.0,,,,,,0.0,0.0,0.0,8.0,7.0,91.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,9.1,0.0
JJ Arcega-Whiteside,22.0,2019,WR,PHI,16.0,5.0,,,,,,0.0,0.0,0.0,22.0,10.0,169.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,22.9,0.0
JJ Nelson,27.0,2019,WR,OAK,2.0,1.0,,,,,,0.0,0.0,0.0,5.0,4.0,36.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,9.6,0.0
Jace Sternberger,23.0,2019,TE,GNB,6.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,315.0,28.0,0.0,0.0,1.0
Jack Doyle,29.0,2019,TE,IND,16.0,16.0,,,,,,0.0,0.0,0.0,72.0,43.0,448.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,194.0,225.0,191.2,21.0,109.8,66.8,0.0
Jacksonville Jaguars DST,,2019,DEF,JAX,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6007.0,999.0,19.0,340.0,3778.0,22.0,2229.0,23.0,102.0,883.0,33.0,37.2,9.4,47.0,10.0,9.0,13.0,0.0,2.0,0.0,,90.0,,74.0,142.0,118.5,3.0,97.0,97.0,0.0
Jacob Hollister,26.0,2019,TE,SEA,11.0,3.0,,,,,,0.0,0.0,0.0,59.0,41.0,349.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,470.0,59.0,93.9,52.9,0.0
Jacoby Brissett,27.0,2019,QB,IND,15.0,15.0,447.0,272.0,2942.0,18.0,6.0,56.0,228.0,4.0,1.0,1.0,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,259.0,215.0,233.2,27.0,211.68,210.68,0.0
Jaeden Graham,24.0,2019,TE,ATL,16.0,0.0,,,,,,0.0,0.0,0.0,10.0,9.0,149.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,,,,363.0,41.0,29.9,20.9,0.0
Jake Bailey,22.0,2019,K,NWE,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Jake Elliott,24.0,2019,K,PHI,16.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,15.0,15.0,7.0,5.0,4.0,2.0,26.0,22.0,37.0,35.0,,,,,,,,,,,,,,,,,,,,,,168.0,,135.0,214.0,196.0,8.0,102.0,102.0,0.0
Jake Kumerow,27.0,2019,WR,GNB,14.0,4.0,,,,,,0.0,0.0,0.0,21.0,12.0,219.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,,,,335.0,82.0,39.9,27.9,1.0
Jakeem Grant,27.0,2019,WR,MIA,10.0,2.0,,,,,,4.0,5.0,1.0,33.0,19.0,164.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,332.0,81.0,37.9,18.9,0.0
Jakob Johnson,25.0,2019,RB,NWE,4.0,3.0,,,,,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.5,0.0
Jakobi Meyers,23.0,2019,WR,NWE,15.0,1.0,,,,,,0.0,0.0,0.0,41.0,26.0,359.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9,35.9,0.0
Jaleel Scott,24.0,2019,WR,BAL,3.0,0.0,,,,,,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,601.0,158.0,1.6,0.6,0.0
Jalen Guyton,22.0,2019,WR,LAC,3.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Jalen Richard,26.0,2019,RB,OAK,16.0,0.0,,,,,,39.0,145.0,0.0,43.0,36.0,323.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,249.0,173.0,193.2,57.0,78.8,42.8,0.0
Jamaal Williams,24.0,2019,RB,GNB,14.0,2.0,,,,,,107.0,460.0,1.0,45.0,39.0,253.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,243.0,195.0,367.6,71.0,146.3,107.3,2.0
Jameis Winston,25.0,2019,QB,TAM,16.0,16.0,626.0,380.0,5109.0,33.0,30.0,59.0,250.0,1.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,154.0,,165.0,113.0,126.5,16.0,287.36,287.36,0.0
James Conner,24.0,2019,RB,PIT,10.0,10.0,,,,,,116.0,464.0,4.0,38.0,34.0,251.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,15.0,8.0,10.3,7.0,145.5,111.5,4.0
James Develin,31.0,2019,RB,NWE,2.0,2.0,,,,,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,,304.0,65.0,0.3,0.3,1.0
James O'Shaughnessy,27.0,2019,TE,JAX,5.0,5.0,,,,,,0.0,0.0,0.0,20.0,14.0,153.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,330.0,32.0,41.3,27.3,0.0
James Washington,23.0,2019,WR,PIT,15.0,10.0,,,,,,0.0,0.0,0.0,80.0,44.0,735.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,162.0,121.0,123.2,43.0,133.5,89.5,1.0
James White,27.0,2019,RB,NWE,15.0,1.0,1.0,1.0,35.0,0.0,0.0,67.0,263.0,1.0,95.0,72.0,645.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,54.0,,63.0,49.0,53.3,25.0,200.2,128.2,0.0
Jamie Gillan,22.0,2019,K,CLE,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
