Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,season,injury_abdomen,injury_abdominal,injury_achilles,injury_ankle,injury_back,injury_biceps,injury_calf,injury_chest,injury_collarbone,injury_concussion,injury_elbow,injury_eye,injury_fibula,injury_finger,injury_foot,injury_forearm,injury_groin,injury_hamstring,injury_hand,injury_head,injury_heel,injury_hernia,injury_hip,injury_illness,injury_kidney,injury_knee,injury_neck,injury_non-injury,injury_not injury related,injury_oblique,injury_pectoal,injury_pectoral,injury_pelvis,injury_quad,injury_rest,injury_rib,injury_ribs,injury_right shoulder,injury_shin,injury_shoulder,injury_thigh,injury_thumb,injury_tibia,injury_toe,injury_triceps,injury_wrist
Rashee Rice,24.0,2024,WR,KAN,4.0,4.0,,,,,,1.0,1.0,0.0,29.0,24.0,288.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,70.0,85.0,54.0,67.6,30.0,64.9,40.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasheen Ali,23.0,2024,RB,BAL,6.0,0.0,,,,,,10.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,472.0,,382.5,91.0,3.1,3.1,2024.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashid Shaheed,26.0,2024,WR,NOR,6.0,5.0,,,,,,6.0,29.0,0.0,41.0,20.0,349.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,155.0,269.0,170.0,187.6,66.0,73.8,53.8,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashod Bateman,25.0,2024,WR,BAL,17.0,14.0,,,,,,0.0,0.0,0.0,72.0,45.0,756.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,225.0,268.0,232.0,74.0,174.6,129.6,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Davis,25.0,2024,RB,BUF,17.0,0.0,,,,,,113.0,442.0,3.0,19.0,17.0,189.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,317.0,148.0,205.5,56.0,116.1,99.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray-Ray McCloud,28.0,2024,WR,ATL,17.0,13.0,,,,,,10.0,79.0,0.0,87.0,62.0,686.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,,413.0,133.0,136.5,74.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Gilliam,27.0,2024,RB,BUF,15.0,0.0,,,,,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,663.0,,571.5,7.0,0.7,0.7,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhamondre Stevenson,26.0,2024,RB,NWE,15.0,14.0,,,,,,207.0,801.0,7.0,41.0,33.0,168.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,61.0,69.0,82.0,53.0,66.6,22.0,167.9,134.9,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Pearsall,24.0,2024,WR,SFO,11.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,46.0,31.0,400.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,205.0,,187.5,65.0,93.5,62.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Dowdle,26.0,2024,RB,DAL,16.0,15.0,,,,,,235.0,1079.0,2.0,49.0,39.0,249.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,147.0,207.0,115.0,150.8,45.0,195.8,156.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rigoberto Sanchez,30.0,2024,K,IND,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Dixon,31.0,2024,K,DEN,17.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Patterson,25.0,2024,K,3TM,5.0,0.0,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,1.0,7.0,4.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,450.0,,394.0,,422.0,37.0,27.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
River Cracraft,30.0,2024,WR,MIA,8.0,0.0,,,,,,0.0,0.0,0.0,9.0,7.0,66.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,,585.0,,494.5,159.0,13.6,6.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Chosen,31.0,2024,WR,MIA,2.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,,574.0,173.0,1.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Woods,32.0,2024,WR,HOU,15.0,4.0,,,,,,0.0,0.0,0.0,30.0,20.0,203.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,407.0,,373.0,121.0,34.3,14.3,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rome Odunze,22.0,2024,WR,CHI,17.0,12.0,,,,,,3.0,15.0,0.0,101.0,54.0,734.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,72.0,101.0,109.0,98.4,39.0,142.9,88.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romeo Doubs,24.0,2024,WR,GNB,13.0,12.0,,,,,,0.0,0.0,0.0,72.0,46.0,601.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,119.0,155.0,120.0,142.0,52.0,130.1,84.1,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Bell,24.0,2024,WR,SFO,9.0,0.0,,,,,,0.0,0.0,0.0,6.0,2.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,,427.0,,386.0,123.0,4.2,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Rivers,25.0,2024,RB,LAR,17.0,0.0,,,,,,22.0,99.0,0.0,6.0,5.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,,461.0,100.0,18.3,13.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roschon Johnson,23.0,2024,RB,CHI,14.0,0.0,,,,,,55.0,150.0,6.0,20.0,16.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,291.0,217.0,244.3,68.0,77.4,61.4,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,29.0,2024,TE,ATL,17.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,,815.0,107.0,1.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Wilson,36.0,2024,QB,PIT,11.0,11.0,336.0,214.0,2482.0,16.0,5.0,43.0,155.0,2.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,239.0,195.0,267.0,226.3,29.0,170.78,170.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Flournoy,25.0,2024,WR,DAL,11.0,1.0,,,,,,0.0,0.0,0.0,14.0,10.0,102.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,,559.0,,462.5,148.0,18.2,8.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Miller,24.0,2024,WR,TAM,11.0,3.0,,,,,,0.0,0.0,0.0,20.0,12.0,128.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.0,,894.0,209.0,36.8,24.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Wright,24.0,2024,K,MIN,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Darnold,27.0,2024,QB,MIN,17.0,17.0,545.0,361.0,4319.0,35.0,12.0,67.0,212.0,1.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,228.0,266.0,234.0,249.0,32.0,299.96,299.96,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Howell,24.0,2024,QB,SEA,2.0,0.0,14.0,5.0,24.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,361.0,46.0,-0.84,-0.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam LaPorta,23.0,2024,TE,DET,16.0,16.0,,,,,,0.0,0.0,0.0,83.0,60.0,726.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,24.0,33.0,31.0,31.8,2.0,174.6,114.6,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Samaje Perine,29.0,2024,RB,KAN,17.0,0.0,,,,,,20.0,92.0,1.0,35.0,28.0,322.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,310.0,190.0,271.3,74.0,81.4,53.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Francisco 49ers DST,,2024,DEF,SFO,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5396.0,1029.0,17.0,320.0,3278.0,25.0,2118.0,24.0,79.0,624.0,21.0,44.4,9.0,37.0,11.0,6.0,11.0,0.0,2.0,0.0,,102.0,143.0,65.0,149.0,116.0,1.0,83.0,83.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saquon Barkley,27.0,2024,RB,PHI,16.0,16.0,0.0,0.0,0.0,0.0,0.0,345.0,2005.0,13.0,43.0,33.0,278.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,11.0,10.0,9.0,9.2,4.0,353.3,320.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Miller,27.0,2024,WR,PIT,13.0,1.0,,,,,,0.0,0.0,0.0,9.0,5.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,11.9,6.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Tucker,23.0,2024,RB,TAM,17.0,0.0,,,,,,50.0,308.0,2.0,12.0,9.0,109.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,,469.0,104.0,66.7,57.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seattle Seahawks DST,,2024,DEF,SEA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5656.0,1065.0,18.0,329.0,3603.0,26.0,2053.0,11.0,121.0,958.0,29.0,34.0,9.3,45.0,13.0,5.0,14.0,1.0,5.0,0.0,,189.0,210.0,182.0,242.0,205.6,18.0,113.0,113.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Zylstra,28.0,2024,TE,DET,12.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,,372.0,53.0,3.2,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,27.0,2024,WR,LAC,8.0,2.0,,,,,,0.0,0.0,0.0,16.0,6.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0,,673.0,188.0,16.6,10.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sincere McCormick,24.0,2024,RB,LVR,5.0,2.0,,,,,,39.0,183.0,0.0,7.0,6.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,,737.0,126.0,27.2,21.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sione Vaki,23.0,2024,RB,DET,16.0,0.0,,,,,,6.0,14.0,0.0,3.0,3.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,560.0,,442.5,98.0,8.1,5.1,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Thompson,27.0,2024,QB,MIA,3.0,1.0,33.0,21.0,187.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,,708.0,,505.5,63.0,3.88,3.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skyy Moore,24.0,2024,WR,KAN,6.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,,313.0,,280.5,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
