Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Isaiah Hodgins,24.0,2022,WR,2TM,10.0,5.0,,,,,,0.0,0.0,0.0,48.0,37.0,392.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,100.2,63.2
Isaiah Likely,22.0,2022,TE,BAL,16.0,2.0,,,,,,0.0,0.0,0.0,60.0,36.0,373.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,301.0,232.0,210.0,221.0,27,91.3,55.3
Isaiah McKenzie,27.0,2022,WR,BUF,15.0,8.0,,,,,,9.0,55.0,1.0,65.0,42.0,423.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,173.0,175.0,157.0,176.3,62,119.8,77.80000000000001
Isaiah Spiller,21.0,2022,RB,LAC,6.0,0.0,,,,,,18.0,41.0,0.0,3.0,3.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,153.0,270.0,176.0,199.7,61,8.4,5.4
Isiah Pacheco,23.0,2022,RB,KAN,17.0,11.0,,,,,,170.0,830.0,5.0,14.0,13.0,130.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,175.0,162.0,301.0,178.0,52,139.0,126.0
J.D. McKissic,29.0,2022,RB,WAS,8.0,0.0,,,,,,22.0,95.0,0.0,40.0,27.0,173.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,163.0,171.0,204.0,123.0,165.3,48,55.8,28.8
J.J. Taylor,24.0,2022,RB,NWE,1.0,0.0,,,,,,10.0,9.0,0.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,288.0,301.0,288.0,87,2.7,1.7000000000000002
J.K. Dobbins,24.0,2022,RB,BAL,8.0,8.0,,,,,,92.0,520.0,2.0,8.0,7.0,42.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,54.0,50.0,49.0,52.0,22,81.2,74.2
JK Scott,27.0,2022,K,LAC,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Ja'Marr Chase,22.0,2022,WR,CIN,12.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,134.0,87.0,1046.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,8.0,9.0,8.3,3,246.4,159.4
Jack Fox,26.0,2022,K,DET,17.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jack Stoll,24.0,2022,TE,PHI,17.0,11.0,,,,,,0.0,0.0,0.0,14.0,11.0,123.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,23.3,12.3
Jacksonville Jaguars DST,,2022,DEF,JAX,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006.0,1106.0,27.0,350.0,4055.0,25.0,1951.0,14.0,90.0,683.0,25.0,36.1,14.4,35.0,14.0,13.0,16.0,0.0,4.0,12.0,,301.0,301.0,290.0,301.0,290.0,31,125.0,125.0
Jacob Eason,25.0,2022,QB,CAR,1.0,0.0,5.0,3.0,59.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.3599999999999999,0.3599999999999999
Jacob Harris,25.0,2022,WR,LAR,7.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.6,0.6000000000000001
Jacoby Brissett,30.0,2022,QB,CLE,16.0,11.0,369.0,236.0,2608.0,12.0,6.0,49.0,243.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,176.62,176.62
Jaelon Darden,23.0,2022,WR,TAM,12.0,0.0,,,,,,1.0,2.0,0.0,2.0,2.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.800000000000001,2.8000000000000003
Jahan Dotson,22.0,2022,WR,WAS,12.0,10.0,,,,,,2.0,-7.0,0.0,61.0,35.0,523.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,160.0,241.0,147.0,174.8,61,128.6,93.6
Jake Bailey,25.0,2022,K,NWE,9.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jake Camarda,23.0,2022,K,TAM,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jake Elliott,27.0,2022,K,PHI,16.0,0.0,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,9.0,8.0,2.0,1.0,6.0,5.0,23.0,20.0,51.0,53.0,,,,,,,,,,,,,,,,,,,,,,214.0,301.0,198.0,242.0,218.0,22,115.0,115.0
Jake Ferguson,23.0,2022,TE,DAL,16.0,8.0,,,,,,0.0,0.0,0.0,22.0,19.0,174.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,48.400000000000006,29.4
Jake Kumerow,30.0,2022,WR,BUF,6.0,1.0,,,,,,0.0,0.0,0.0,7.0,4.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,10.4,6.4
Jake Tonges,23.0,2022,TE,CHI,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jakob Johnson,28.0,2022,RB,LVR,17.0,9.0,,,,,,0.0,0.0,0.0,6.0,5.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,6.0,1.0
Jakobi Meyers,26.0,2022,WR,NWE,14.0,13.0,,,,,,2.0,-11.0,0.0,96.0,67.0,804.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,172.0,206.0,138.0,162.3,59,182.3,115.3
Jalen Camp,24.0,2022,WR,HOU,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.7000000000000002,0.7000000000000001
Jalen Guyton,25.0,2022,WR,LAC,3.0,0.0,,,,,,0.0,0.0,0.0,4.0,2.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.4,6.4
Jalen Hurts,24.0,2022,QB,PHI,15.0,15.0,460.0,306.0,3701.0,22.0,6.0,165.0,760.0,13.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,56.0,62.0,49.0,54.0,55.3,6,382.04,382.04
Jalen Nailor,23.0,2022,WR,MIN,15.0,0.0,,,,,,0.0,0.0,0.0,13.0,9.0,179.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,32.900000000000006,23.9
Jalen Reagor,23.0,2022,WR,MIN,17.0,0.0,,,,,,4.0,25.0,0.0,13.0,8.0,104.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,26.9,18.9
Jalen Tolbert,23.0,2022,WR,DAL,8.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,190.0,243.0,200.0,210.3,68,3.2,1.2000000000000002
Jalen Virgil,24.0,2022,WR,DEN,9.0,1.0,,,,,,0.0,0.0,0.0,5.0,2.0,75.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,15.5,13.5
Jamaal Williams,27.0,2022,RB,DET,17.0,9.0,,,,,,262.0,1066.0,17.0,16.0,12.0,73.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,177.0,205.0,130.0,170.0,50,229.90000000000003,217.90000000000003
Jamal Agnew,27.0,2022,WR,JAX,15.0,0.0,,,,,,12.0,86.0,0.0,30.0,23.0,187.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,301.0,301.0,301.0,301,70.3,47.3
Jameis Winston,28.0,2022,QB,NOR,3.0,3.0,115.0,73.0,858.0,4.0,5.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,164.0,186.0,149.0,166.3,19,41.92,41.92
James Conner,27.0,2022,RB,ARI,13.0,13.0,,,,,,183.0,782.0,7.0,58.0,46.0,300.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,30.0,36.0,26.0,29.3,15,202.2,156.2
James Cook,23.0,2022,RB,BUF,16.0,0.0,,,,,,89.0,507.0,2.0,32.0,21.0,180.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,103.0,153.0,96.0,120.0,41,107.7,86.7
James Mitchell,23.0,2022,TE,DET,14.0,0.0,,,,,,0.0,0.0,0.0,11.0,11.0,113.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,28.3,17.3
James Proche,26.0,2022,WR,BAL,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,8.0,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,12.2,4.2
James Robinson,24.0,2022,RB,2TM,11.0,5.0,,,,,,110.0,425.0,3.0,14.0,11.0,51.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,123.0,124.0,99.0,117.0,39,88.6,77.6
James Washington,26.0,2022,WR,DAL,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jameson Williams,21.0,2022,WR,DET,6.0,0.0,,,,,,1.0,40.0,0.0,9.0,1.0,41.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,189.0,221.0,198.0,202.7,66,15.1,14.1
Jamie Gillan,25.0,2022,K,NYG,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jamison Crowder,29.0,2022,WR,BUF,4.0,0.0,,,,,,0.0,0.0,0.0,13.0,6.0,60.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,246.0,261.0,301.0,253.5,85,12.0,6.0
Jamycal Hasty,26.0,2022,RB,JAX,17.0,0.0,,,,,,46.0,194.0,2.0,26.0,20.0,126.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,70.0,50.0
Jared Goff,28.0,2022,QB,DET,17.0,17.0,587.0,382.0,4438.0,29.0,7.0,29.0,73.0,0.0,1.0,1.0,5.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,207.0,234.0,234.0,184.0,214.8,27,290.32,289.32
Jaret Patterson,23.0,2022,RB,WAS,3.0,0.0,,,,,,17.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,7.800000000000001,7.800000000000001
Jarrett Stidham,26.0,2022,QB,LVR,5.0,2.0,83.0,53.0,656.0,4.0,3.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,44.64,44.64
Jarvis Landry,30.0,2022,WR,NOR,9.0,3.0,,,,,,0.0,0.0,0.0,39.0,25.0,272.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,148.0,140.0,195.0,146.0,157.3,57,60.2,35.2
Jason Moore,27.0,2022,WR,LAC,6.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.5,0.5
Jason Myers,31.0,2022,K,SEA,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,16.0,15.0,6.0,4.0,6.0,6.0,37.0,34.0,41.0,42.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,244.0,301.0,244.0,26,154.0,154.0
Jason Sanders,27.0,2022,K,MIA,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,6.0,5.0,7.0,7.0,13.0,12.0,6.0,2.0,32.0,26.0,41.0,44.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,218.0,270.0,244.0,27,123.0,123.0
Jauan Jennings,25.0,2022,WR,SFO,16.0,4.0,,,,,,0.0,0.0,0.0,56.0,35.0,416.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,293.0,301.0,293.0,96,82.6,47.6
Javonte Williams,22.0,2022,RB,DEN,4.0,4.0,,,,,,47.0,204.0,0.0,22.0,16.0,76.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,24.0,28.0,16.0,22.8,14,44.00000000000001,28.000000000000004
Jaylen Waddle,24.0,2022,WR,MIA,17.0,17.0,,,,,,3.0,26.0,0.0,117.0,75.0,1356.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,44.0,57.0,47.3,18,261.2,186.2
Jaylen Warren,24.0,2022,RB,PIT,16.0,0.0,,,,,,77.0,379.0,1.0,33.0,28.0,214.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,258.0,258.0,82,93.3,65.3
Jeff Driskel,29.0,2022,QB,HOU,7.0,2.0,20.0,14.0,108.0,1.0,0.0,20.0,75.0,0.0,1.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,17.22,16.22
Jeff Smith,25.0,2022,WR,NYJ,11.0,0.0,,,,,,0.0,0.0,0.0,11.0,8.0,134.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.4,13.4
Jeff Wilson,27.0,2022,RB,2TM,16.0,7.0,,,,,,176.0,860.0,5.0,37.0,22.0,185.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,167.0,167.0,49,162.5,140.5
Jelani Woods,24.0,2022,TE,IND,15.0,2.0,,,,,,0.0,0.0,0.0,40.0,25.0,312.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,74.2,49.2
Jeremy Ruckert,22.0,2022,TE,NYJ,9.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.8,0.8
Jerick McKinnon,30.0,2022,RB,KAN,17.0,0.0,,,,,,72.0,291.0,1.0,71.0,56.0,512.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,224.0,196.0,229.0,216.3,66,198.3,142.3
Jerome Ford,23.0,2022,RB,CLE,13.0,0.0,,,,,,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.2000000000000002,1.2000000000000002
Jerry Jeudy,23.0,2022,WR,DEN,15.0,14.0,,,,,,4.0,40.0,0.0,100.0,67.0,972.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,51.0,79.0,83.0,65.8,26,204.2,137.2
Jesper Horsted,25.0,2022,WR,LVR,15.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.9,1.9
Jimmy Garoppolo,31.0,2022,QB,SFO,11.0,10.0,308.0,207.0,2437.0,16.0,4.0,23.0,33.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,233.0,301.0,233.0,29,168.78000000000003,168.78000000000003
Jody Fortson,27.0,2022,TE,KAN,13.0,1.0,,,,,,0.0,0.0,0.0,13.0,9.0,108.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,31.8,22.8
Joe Burrow,26.0,2022,QB,CIN,16.0,16.0,606.0,414.0,4475.0,35.0,12.0,75.0,257.0,5.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,52.0,46.0,69.0,60.3,7,350.7,350.7
Joe Flacco,37.0,2022,QB,NYJ,5.0,4.0,191.0,110.0,1051.0,5.0,3.0,3.0,6.0,0.0,0.0,0.0,-3.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,56.34,56.34
Joe Mixon,26.0,2022,RB,CIN,14.0,14.0,,,,,,210.0,814.0,7.0,75.0,60.0,441.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,9.0,10.0,10.3,7,239.5,179.5
Joey Slye,26.0,2022,K,WAS,17.0,0.0,,,,,,,,,,,,,,,1.0,1.0,8.0,8.0,5.0,4.0,10.0,8.0,6.0,4.0,30.0,25.0,24.0,28.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,299.0,301.0,299.0,29,102.0,102.0
John Bates,25.0,2022,TE,WAS,16.0,7.0,,,,,,0.0,0.0,0.0,22.0,14.0,108.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,30.8,16.8
John Brown,32.0,2022,WR,BUF,3.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,42.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,11.2,10.2
John Wolford,27.0,2022,QB,LAR,3.0,3.0,62.0,38.0,390.0,1.0,3.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,16.8,16.8
Johnny Hekker,32.0,2022,K,CAR,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Johnny Mundt,28.0,2022,TE,MIN,17.0,12.0,,,,,,0.0,0.0,0.0,21.0,19.0,140.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,39.0,20.0
Jonathan Taylor,23.0,2022,RB,IND,11.0,11.0,,,,,,192.0,861.0,4.0,40.0,28.0,143.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1,152.40000000000003,124.4
Jonathan Ward,25.0,2022,RB,TEN,3.0,0.0,,,,,,5.0,25.0,0.0,3.0,2.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.2,3.2
Jonathan Williams,28.0,2022,RB,WAS,13.0,2.0,,,,,,37.0,152.0,0.0,10.0,7.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,26.200000000000003,19.200000000000003
Jonnu Smith,27.0,2022,TE,NWE,14.0,8.0,,,,,,1.0,5.0,0.0,38.0,27.0,245.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,273.0,301.0,273.0,33,52.0,25.0
Jordan Akins,30.0,2022,TE,HOU,15.0,3.0,,,,,,0.0,0.0,0.0,54.0,37.0,495.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,116.5,79.5
Jordan Howard,28.0,2022,RB,NOR,2.0,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.1,0.1
Jordan Love,24.0,2022,QB,GNB,4.0,0.0,21.0,14.0,195.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,11.7,11.7
Jordan Mason,23.0,2022,RB,SFO,16.0,0.0,,,,,,43.0,258.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,220.0,220.0,68,31.8,31.8
Jordan Wilkins,28.0,2022,RB,IND,4.0,0.0,,,,,,13.0,58.0,0.0,8.0,6.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,14.7,8.700000000000001
Josh Ali,23.0,2022,WR,ATL,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Josh Allen,26.0,2022,QB,BUF,16.0,16.0,567.0,359.0,4283.0,35.0,14.0,124.0,762.0,7.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,15.0,24.0,20.8,1,401.52,401.52
Josh Gordon,31.0,2022,WR,TEN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Josh Jacobs,24.0,2022,RB,LVR,17.0,17.0,,,,,,340.0,1653.0,12.0,64.0,53.0,400.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,49.0,45.0,50.0,49.5,20,330.3,277.3
Josh Johnson,36.0,2022,QB,SFO,2.0,0.0,2.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.7000000000000001,0.7000000000000001
Josh Lambo,32.0,2022,K,TEN,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.0,1.0
Josh Oliver,25.0,2022,TE,BAL,17.0,9.0,,,,,,0.0,0.0,0.0,25.0,14.0,149.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,40.9,26.9
Josh Palmer,23.0,2022,WR,LAC,16.0,11.0,,,,,,1.0,4.0,0.0,107.0,72.0,769.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,167.3,95.3
Josh Reynolds,27.0,2022,WR,DET,14.0,11.0,,,,,,0.0,0.0,0.0,59.0,38.0,479.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,103.9,65.9
