Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,Total_Injuries
Khari Blasingame,26.0,2022,RB,CHI,16.0,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Kirk Cousins,34.0,2022,QB,MIN,17.0,17.0,643.0,424.0,4547.0,29.0,14.0,31.0,97.0,2.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,130.0,131.0,115.0,125.3,15.0,277.58,277.58,0.0
Ko Kieft,24.0,2022,TE,TAM,17.0,12.0,,,,,,0.0,0.0,0.0,10.0,7.0,80.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,21.0,14.0,0.0
Kyle Allen,26.0,2022,QB,HOU,2.0,2.0,78.0,46.0,416.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,9.94,9.94,0.0
Kyle Juszczyk,31.0,2022,RB,SFO,16.0,12.0,,,,,,7.0,26.0,1.0,23.0,19.0,200.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,,253.0,1.0,53.6,34.6,1.0
Kyle Philips,23.0,2022,WR,TEN,4.0,0.0,,,,,,0.0,0.0,0.0,13.0,8.0,78.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,11.8,3.8,0.0
Kyle Pitts,22.0,2022,TE,ATL,10.0,10.0,,,,,,0.0,0.0,0.0,59.0,28.0,356.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,31.0,33.0,32.0,32.8,3.0,75.6,47.6,1.0
Kyle Rudolph,33.0,2022,TE,TAM,9.0,0.0,,,,,,0.0,0.0,0.0,5.0,3.0,28.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,223.0,280.0,,237.7,29.0,11.8,8.8,1.0
Kyle Trask,24.0,2022,QB,TAM,1.0,0.0,9.0,3.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.92,0.92,0.0
Kylen Granson,24.0,2022,TE,IND,13.0,4.0,,,,,,1.0,0.0,0.0,40.0,31.0,302.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,59.2,28.2,4.0
Kyler Murray,25.0,2022,QB,ARI,11.0,11.0,390.0,259.0,2368.0,14.0,7.0,67.0,418.0,3.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,53.0,43.0,67.0,53.8,5.0,180.52,180.52,0.0
Kylin Hill,24.0,2022,RB,GNB,2.0,0.0,,,,,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.7,0.7,0.0
Kyren Williams,22.0,2022,RB,LAR,10.0,0.0,,,,,,35.0,139.0,0.0,12.0,9.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,30.5,21.5,0.0
Lamar Jackson,25.0,2022,QB,BAL,12.0,12.0,326.0,203.0,2242.0,17.0,7.0,112.0,764.0,3.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,43.0,37.0,52.0,43.5,4.0,228.08,228.08,7.0
Lance McCutcheon,23.0,2022,WR,LAR,10.0,1.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,1.0
Laquon Treadwell,27.0,2022,WR,SEA,6.0,0.0,,,,,,0.0,0.0,0.0,10.0,6.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,10.2,4.2,0.0
Larry Rountree,23.0,2022,RB,LAC,4.0,0.0,,,,,,13.0,19.0,0.0,2.0,2.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.3,3.3,0.0
Las Vegas Raiders DST,,2022,DEF,LVR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6216.0,1077.0,13.0,360.0,4129.0,25.0,2087.0,20.0,93.0,758.0,28.0,40.8,7.3,27.0,6.0,7.0,10.0,0.0,3.0,0.0,,,,207.0,,207.0,18.0,71.0,71.0,0.0
Latavius Murray,32.0,2022,RB,2TM,13.0,7.0,,,,,,171.0,760.0,6.0,35.0,27.0,132.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,301.0,97.0,152.2,125.2,0.0
Laviska Shenault Jr.,24.0,2022,WR,CAR,13.0,4.0,,,,,,9.0,65.0,1.0,32.0,27.0,272.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,275.0,90.0,72.7,45.7,0.0
Lawrence Cager,25.0,2022,WR,NYG,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,118.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,30.8,17.8,0.0
Leonard Fournette,27.0,2022,RB,TAM,16.0,9.0,1.0,0.0,0.0,0.0,1.0,189.0,668.0,3.0,83.0,73.0,523.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,25.0,25.0,20.0,22.0,13.0,226.1,153.1,2.0
Lil'Jordan Humphrey,24.0,2022,WR,NWE,6.0,2.0,,,,,,0.0,0.0,0.0,4.0,2.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,4.0,2.0,0.0
Logan Cooke,27.0,2022,K,JAX,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Logan Thomas,31.0,2022,TE,WAS,14.0,13.0,,,,,,0.0,0.0,0.0,61.0,39.0,323.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,190.0,191.0,208.3,24.0,77.3,38.3,3.0
Los Angeles Chargers DST,,2022,DEF,LAC,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5884.0,1002.0,24.0,318.0,3406.0,24.0,2478.0,17.0,80.0,762.0,24.0,37.2,11.2,40.0,14.0,10.0,13.0,1.0,1.0,0.0,,150.0,129.0,120.0,196.0,148.8,9.0,96.0,96.0,0.0
Los Angeles Rams DST,,2022,DEF,LAR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5798.0,1049.0,22.0,331.0,3842.0,23.0,1956.0,12.0,82.0,691.0,22.0,41.0,12.1,38.0,16.0,6.0,9.0,0.0,1.0,0.0,,161.0,106.0,87.0,162.0,129.0,5.0,88.0,88.0,0.0
Luke Farrell,25.0,2022,TE,JAX,17.0,0.0,,,,,,0.0,0.0,0.0,4.0,4.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,8.0,4.0,0.0
Mac Jones,24.0,2022,QB,NWE,14.0,14.0,442.0,288.0,2997.0,14.0,11.0,47.0,102.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,185.0,167.0,227.0,188.0,22.0,160.08,160.08,1.0
Mack Hollins,29.0,2022,WR,LVR,17.0,16.0,1.0,1.0,4.0,0.0,0.0,4.0,40.0,0.0,94.0,57.0,690.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,154.16,97.16,0.0
Malcolm Brown,29.0,2022,RB,LAR,11.0,0.0,,,,,,18.0,81.0,1.0,6.0,5.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,22.8,17.8,1.0
Malik Davis,24.0,2022,RB,DAL,12.0,0.0,,,,,,38.0,161.0,1.0,7.0,6.0,63.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,34.4,28.4,0.0
Malik Willis,23.0,2022,QB,TEN,8.0,3.0,61.0,31.0,276.0,0.0,3.0,27.0,123.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,,297.0,34.0,17.34,17.34,0.0
Marcedes Lewis,38.0,2022,TE,GNB,17.0,17.0,,,,,,0.0,0.0,0.0,7.0,6.0,66.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,301.0,97.0,26.6,20.6,1.0
Marcus Johnson,28.0,2022,WR,NYG,14.0,7.0,,,,,,0.0,0.0,0.0,22.0,9.0,99.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,18.9,9.9,1.0
Marcus Mariota,29.0,2022,QB,ATL,13.0,13.0,300.0,184.0,2219.0,15.0,9.0,85.0,438.0,4.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,230.0,255.0,234.0,235.5,30.0,182.56,182.56,0.0
Mark Andrews,27.0,2022,TE,BAL,15.0,15.0,,,,,,3.0,8.0,0.0,113.0,73.0,847.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,23.0,19.0,25.0,21.8,2.0,186.5,113.5,2.0
Mark Ingram,33.0,2022,RB,NOR,10.0,3.0,,,,,,62.0,233.0,1.0,18.0,16.0,68.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,203.0,159.0,174.0,180.0,179.0,52.0,50.1,34.1,4.0
Marlon Mack,26.0,2022,RB,DEN,6.0,0.0,,,,,,16.0,84.0,1.0,10.0,8.0,99.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,178.0,,187.5,55.0,38.3,30.3,0.0
Marquez Callaway,24.0,2022,WR,NOR,14.0,3.0,,,,,,0.0,0.0,0.0,32.0,16.0,158.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,279.0,268.0,89.0,37.8,21.8,0.0
Marquez Valdes-Scantling,28.0,2022,WR,KAN,17.0,11.0,,,,,,1.0,-3.0,0.0,81.0,42.0,687.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,137.0,172.0,163.0,148.8,56.0,122.4,80.4,0.0
Marquise Brown,25.0,2022,WR,ARI,12.0,10.0,,,,,,1.0,1.0,0.0,107.0,67.0,709.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,60.0,69.0,64.0,61.5,22.0,154.0,87.0,0.0
Marquise Goodwin,32.0,2022,WR,SEA,13.0,2.0,,,,,,2.0,5.0,0.0,42.0,27.0,387.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,90.2,63.2,3.0
Marvin Jones,32.0,2022,WR,JAX,16.0,10.0,,,,,,0.0,0.0,0.0,81.0,46.0,529.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,229.0,245.0,216.0,212.3,74.0,116.9,70.9,0.0
Mason Crosby,38.0,2022,K,GNB,17.0,0.0,,,,,,,,,,,,,,18.0,18.0,7.0,6.0,4.0,1.0,29.0,25.0,39.0,37.0,,,,,,,,,,,,,,,,,,,,,,224.0,,117.0,,170.5,9.0,112.0,112.0,0.0
Mason Kinsey,24.0,2022,WR,TEN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,-0.7,-1.7,0.0
Mason Schreck,29.0,2022,TE,HOU,3.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,2.6,0.6,0.0
Matt Ammendola,26.0,2022,K,2TM,4.0,0.0,,,,,,,,,,,,,,6.0,5.0,1.0,0.0,0.0,0.0,7.0,5.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,14.0,14.0,0.0
Matt Breida,27.0,2022,RB,NYG,17.0,1.0,,,,,,54.0,220.0,1.0,25.0,20.0,118.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,205.0,63.0,59.8,39.8,0.0
Matt Gay,28.0,2022,K,LAR,17.0,0.0,,,,,,,,,,,,,,17.0,17.0,4.0,4.0,9.0,7.0,30.0,28.0,32.0,31.0,,,,,,,,,,,,,,,,,,,,,,113.0,136.0,134.0,160.0,135.8,6.0,129.0,129.0,0.0
Matt Prater,38.0,2022,K,ARI,13.0,0.0,,,,,,,,,,,,,,11.0,11.0,8.0,6.0,6.0,5.0,25.0,22.0,18.0,17.0,,,,,,,,,,,,,,,,,,,,,,157.0,145.0,116.0,186.0,151.0,7.0,94.0,94.0,4.0
Matt Ryan,37.0,2022,QB,IND,12.0,12.0,461.0,309.0,3057.0,14.0,13.0,27.0,70.0,1.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,187.0,170.0,161.0,172.3,20.0,135.28,135.28,2.0
Matthew Stafford,34.0,2022,QB,LAR,9.0,9.0,303.0,206.0,2087.0,10.0,8.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,100.0,76.0,105.0,92.0,12.0,104.38,104.38,2.0
Matthew Wright,26.0,2022,K,2TM,6.0,0.0,,,,,,,,,,,,,,8.0,7.0,8.0,6.0,2.0,2.0,18.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,67.0,67.0,0.0
Maurice Alexander,25.0,2022,WR,DET,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.7,0.7,0.0
Maxx Williams,28.0,2022,TE,ARI,11.0,1.0,,,,,,0.0,0.0,0.0,3.0,3.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,4.8,1.8,0.0
Mecole Hardman,24.0,2022,WR,KAN,8.0,5.0,,,,,,4.0,31.0,2.0,34.0,25.0,297.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,186.0,139.0,168.0,168.8,60.0,91.8,66.8,2.0
Melvin Gordon,29.0,2022,RB,DEN,10.0,6.0,,,,,,90.0,318.0,2.0,32.0,25.0,223.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,109.0,107.0,97.0,107.5,36.0,81.1,56.1,0.0
Miami Dolphins DST,,2022,DEF,MIA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5743.0,1086.0,14.0,336.0,3992.0,27.0,1751.0,15.0,84.0,799.0,38.0,37.5,7.6,40.0,8.0,6.0,14.0,1.0,3.0,0.0,,158.0,220.0,104.0,195.0,169.3,13.0,88.0,88.0,0.0
Michael Badgley,27.0,2022,K,2TM,13.0,0.0,,,,,,,,,,,,,,14.0,13.0,11.0,9.0,3.0,2.0,28.0,24.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,114.0,114.0,0.0
Michael Bandy,25.0,2022,WR,LAC,10.0,2.0,,,,,,0.0,0.0,0.0,21.0,10.0,89.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,18.9,8.9,0.0
Michael Burton,30.0,2022,RB,KAN,17.0,0.0,,,,,,5.0,7.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,3.8,1.8,0.0
Michael Carter,23.0,2022,RB,NYJ,16.0,10.0,,,,,,114.0,402.0,3.0,54.0,41.0,288.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,119.0,115.0,110.0,117.0,39.0,124.0,83.0,1.0
Michael Dickson,26.0,2022,K,SEA,17.0,0.0,,,,,,2.0,-18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Michael Gallup,26.0,2022,WR,DAL,14.0,11.0,,,,,,0.0,0.0,0.0,74.0,39.0,424.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,143.0,149.0,125.0,139.3,51.0,105.4,66.4,0.0
Michael Pittman Jr.,25.0,2022,WR,IND,16.0,16.0,,,,,,3.0,30.0,0.0,141.0,99.0,925.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,35.0,38.0,30.0,33.5,12.0,214.5,115.5,0.0
Michael Thomas,29.0,2022,WR,NOR,3.0,3.0,,,,,,0.0,0.0,0.0,22.0,16.0,171.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,66.0,109.0,74.0,80.0,32.0,51.1,35.1,5.0
Michael Woods II,22.0,2022,WR,CLE,10.0,0.0,,,,,,1.0,-5.0,0.0,10.0,5.0,45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,9.0,4.0,0.0
Mike Boone,27.0,2022,RB,DEN,9.0,0.0,,,,,,24.0,102.0,0.0,15.0,9.0,96.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,28.8,19.8,0.0
Mike Davis,29.0,2022,RB,BAL,8.0,0.0,,,,,,8.0,18.0,0.0,2.0,2.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,177.0,50.0,2.2,0.2,0.0
Mike Evans,29.0,2022,WR,TAM,15.0,15.0,,,,,,0.0,0.0,0.0,127.0,77.0,1124.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.0,26.0,28.0,26.8,9.0,225.4,148.4,6.0
Mike Gesicki,27.0,2022,TE,MIA,17.0,1.0,,,,,,0.0,0.0,0.0,52.0,32.0,362.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,113.0,122.0,152.0,129.0,13.0,98.2,66.2,0.0
Mike Strachan,25.0,2022,WR,IND,13.0,0.0,,,,,,0.0,0.0,0.0,9.0,3.0,59.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,8.9,5.9,0.0
Mike Thomas,28.0,2022,WR,CIN,10.0,2.0,,,,,,0.0,0.0,0.0,10.0,2.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,301.0,97.0,7.8,5.8,0.0
Mike White,27.0,2022,QB,NYJ,4.0,4.0,175.0,103.0,1192.0,3.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,54.58,54.58,1.0
Mike Williams,28.0,2022,WR,LAC,13.0,13.0,,,,,,0.0,0.0,0.0,93.0,63.0,895.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,50.0,51.0,44.0,46.0,17.0,176.5,113.5,5.0
Miles Boykin,26.0,2022,WR,PIT,16.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,3.1,1.1,0.0
Miles Sanders,25.0,2022,RB,PHI,17.0,15.0,,,,,,259.0,1269.0,11.0,26.0,20.0,78.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,78.0,103.0,81.0,84.5,29.0,216.7,196.7,0.0
Miller Forristall,24.0,2022,TE,CLE,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Minnesota Vikings DST,,2022,DEF,MIN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6608.0,1118.0,25.0,359.0,4515.0,23.0,2093.0,18.0,111.0,926.0,22.0,41.1,12.0,38.0,15.0,10.0,10.0,0.0,2.0,0.0,,222.0,,203.0,247.0,224.0,21.0,100.0,100.0,0.0
Mitch Wishnowsky,30.0,2022,K,SFO,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,-1.0,-1.0,0.0
Mitchell Trubisky,28.0,2022,QB,PIT,7.0,5.0,180.0,117.0,1252.0,4.0,5.0,19.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,247.0,266.0,244.3,32.0,71.88,71.88,0.0
Mitchell Wilcox,26.0,2022,TE,CIN,16.0,4.0,,,,,,0.0,0.0,0.0,18.0,17.0,139.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,36.9,19.9,0.0
Mo Alie-Cox,29.0,2022,TE,IND,17.0,11.0,,,,,,0.0,0.0,0.0,28.0,19.0,189.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,248.0,31.0,53.9,34.9,0.0
Montrell Washington,23.0,2022,WR,DEN,15.0,1.0,,,,,,5.0,30.0,0.0,9.0,4.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,-2.8,-6.8,0.0
MyCole Pruitt,30.0,2022,TE,ATL,13.0,4.0,,,,,,0.0,0.0,0.0,21.0,16.0,150.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,55.0,39.0,0.0
Myles Gaskin,25.0,2022,RB,MIA,4.0,0.0,,,,,,10.0,26.0,0.0,6.0,4.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,206.0,200.0,61.0,9.4,5.4,1.0
N'Keal Harry,25.0,2022,WR,CHI,7.0,0.0,,,,,,0.0,0.0,0.0,9.0,7.0,116.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,24.6,17.6,1.0
Najee Harris,24.0,2022,RB,PIT,17.0,17.0,1.0,1.0,4.0,0.0,0.0,272.0,1034.0,7.0,53.0,41.0,229.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,10.0,6.0,8.0,6.0,221.46,180.46,0.0
Nate Sudfeld,29.0,2022,QB,DET,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,-0.4,-0.4,1.0
Nathan Peterman,28.0,2022,QB,CHI,3.0,1.0,25.0,14.0,139.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,8.26,8.26,0.0
Nelson Agholor,29.0,2022,WR,NWE,16.0,7.0,,,,,,0.0,0.0,0.0,53.0,31.0,362.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,,283.0,93.0,75.2,44.2,0.0
New England Patriots DST,,2022,DEF,NWE,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5474.0,1091.0,30.0,314.0,3681.0,28.0,1793.0,7.0,89.0,699.0,30.0,30.5,14.2,54.0,19.0,11.0,15.0,0.0,8.0,0.0,,181.0,181.0,105.0,197.0,166.0,11.0,162.0,162.0,0.0
New Orleans Saints DST,,2022,DEF,NOR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5352.0,1076.0,14.0,319.0,3134.0,17.0,2218.0,14.0,92.0,798.0,38.0,34.8,7.1,48.0,7.0,7.0,11.0,0.0,1.0,0.0,,105.0,144.0,123.0,169.0,135.3,6.0,82.0,82.0,0.0
New York Giants DST,,2022,DEF,NYG,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6089.0,1078.0,19.0,370.0,3638.0,21.0,2451.0,16.0,111.0,819.0,36.0,39.8,8.8,41.0,6.0,13.0,18.0,0.0,2.0,0.0,,,,262.0,,262.0,28.0,91.0,91.0,0.0
New York Jets DST,,2022,DEF,NYJ,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5288.0,1093.0,16.0,310.0,3220.0,15.0,2068.0,14.0,90.0,707.0,27.0,32.3,8.3,45.0,12.0,4.0,9.0,2.0,1.0,0.0,,,,272.0,,272.0,29.0,87.0,87.0,0.0
Nick Chubb,27.0,2022,RB,CLE,17.0,17.0,,,,,,302.0,1525.0,12.0,37.0,27.0,239.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,16.0,18.0,18.0,20.0,11.0,279.4,252.4,0.0
Nick Foles,33.0,2022,QB,IND,3.0,2.0,42.0,25.0,224.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.76,1.76,1.0
Nick Folk,38.0,2022,K,NWE,17.0,0.0,,,,,,,,,,,,,,18.0,18.0,14.0,10.0,5.0,4.0,37.0,32.0,35.0,32.0,,,,,,,,,,,,,,,,,,,,,,141.0,166.0,132.0,249.0,172.0,10.0,135.0,135.0,0.0
