Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Evan McPherson,22.0,2021,K,CIN,16.0,0.0,,,,,,,,,,,,,,13.0,13.0,9.0,6.0,11.0,9.0,33.0,28.0,48.0,46.0,,,,,,,,,,,,,,,,,,,,,,219.0,,273.0,254.0,248.8,19.0
Ezekiel Elliott,26.0,2021,RB,DAL,17.0,17.0,1.0,1.0,4.0,0.0,0.0,237.0,1002.0,10.0,65.0,47.0,287.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,5.0,8.0,5.0,5.8,5.0
Feleipe Franks,24.0,2021,QB,ATL,9.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster Moreau,24.0,2021,TE,LVR,17.0,11.0,,,,,,0.0,0.0,0.0,44.0,30.0,373.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,41.0
Frank Darby,24.0,2021,WR,ATL,10.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Swain,23.0,2021,WR,SEA,17.0,8.0,,,,,,5.0,32.0,0.0,40.0,25.0,343.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabe Nabers,24.0,2021,RB,LAC,10.0,1.0,,,,,,3.0,8.0,0.0,3.0,3.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Davis,22.0,2021,WR,BUF,16.0,4.0,,,,,,0.0,0.0,0.0,63.0,35.0,549.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,208.0,191.0,220.0,204.6,67.0
Gardner Minshew II,25.0,2021,QB,PHI,4.0,2.0,60.0,41.0,439.0,4.0,1.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,50.0
Garrett Gilbert,30.0,2021,QB,WAS,1.0,1.0,31.0,20.0,194.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Griffin,27.0,2021,TE,NOR,13.0,6.0,,,,,,0.0,0.0,0.0,4.0,4.0,39.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Brightwell,22.0,2021,RB,NYG,13.0,0.0,,,,,,1.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geno Smith,31.0,2021,QB,SEA,4.0,3.0,95.0,65.0,702.0,5.0,1.0,9.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geoff Swaim,28.0,2021,TE,TEN,16.0,16.0,,,,,,0.0,0.0,0.0,40.0,31.0,210.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Kittle,28.0,2021,TE,SFO,14.0,14.0,,,,,,3.0,20.0,0.0,94.0,71.0,910.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,24.0,24.0,32.0,26.8,3.0
Gerald Everett,27.0,2021,TE,SEA,15.0,12.0,,,,,,3.0,20.0,0.0,63.0,48.0,478.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,190.0,139.0,157.0,179.6,20.0
Geronimo Allison,27.0,2021,WR,DET,3.0,1.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovani Bernard,30.0,2021,RB,TAM,12.0,0.0,,,,,,8.0,58.0,0.0,29.0,23.0,123.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,192.0,229.0,155.0,174.4,49.0
Giovanni Ricci,25.0,2021,RB,CAR,16.0,1.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,200.0,1.0
Godwin Igwebuike,27.0,2021,RB,DET,17.0,1.0,,,,,,18.0,118.0,1.0,10.0,7.0,60.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graham Gano,34.0,2021,K,NYG,17.0,0.0,,,,,,,,,,,,,,18.0,17.0,5.0,5.0,10.0,7.0,33.0,29.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,137.0,,217.0,240.0,229.5,17.0
Greg Dortch,23.0,2021,WR,ARI,5.0,2.0,,,,,,1.0,24.0,0.0,3.0,3.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Joseph,27.0,2021,K,MIN,17.0,0.0,,,,,,,,,,,,,,20.0,19.0,9.0,7.0,9.0,7.0,38.0,33.0,40.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,34.0
Greg Ward,26.0,2021,WR,PHI,17.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,95.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,125.0
Greg Zuerlein,34.0,2021,K,DAL,16.0,0.0,,,,,,,,,,,,,,21.0,20.0,9.0,7.0,5.0,2.0,35.0,29.0,48.0,42.0,,,,,,,,,,,,,,,,,,,,,,163.0,153.0,105.0,183.0,177.6,7.0
Gunner Olszewski,25.0,2021,WR,NWE,16.0,0.0,,,,,,1.0,9.0,0.0,3.0,2.0,31.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Bryant,23.0,2021,TE,CLE,16.0,3.0,,,,,,0.0,0.0,0.0,28.0,21.0,233.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,52.0
Harrison Butker,26.0,2021,K,KAN,16.0,0.0,,,,,,,,,,,,,,14.0,14.0,5.0,4.0,9.0,7.0,28.0,25.0,49.0,47.0,,,,,,,,,,,,,,,,,,,,,,84.0,131.0,89.0,154.0,127.8,1.0
Hayden Hurst,28.0,2021,TE,ATL,13.0,5.0,,,,,,0.0,0.0,0.0,31.0,26.0,221.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,295.0,246.7,27.0
Henry Ruggs III,22.0,2021,WR,LVR,7.0,7.0,,,,,,3.0,16.0,0.0,36.0,24.0,469.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunter Henry,27.0,2021,TE,NWE,17.0,10.0,,,,,,0.0,0.0,0.0,75.0,50.0,603.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,141.0,172.0,124.0,153.2,15.0
Hunter Long,23.0,2021,TE,MIA,7.0,2.0,,,,,,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunter Renfrow,26.0,2021,WR,LVR,17.0,9.0,,,,,,3.0,3.0,0.0,128.0,103.0,1038.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,277.0,255.0,260.8,83.0
Ian Book,23.0,2021,QB,NOR,1.0,1.0,20.0,12.0,135.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian Thomas,25.0,2021,TE,CAR,17.0,13.0,,,,,,0.0,0.0,0.0,30.0,18.0,188.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,22.0,2021,WR,MIN,8.0,1.0,,,,,,0.0,0.0,0.0,6.0,5.0,116.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Coulter,23.0,2021,WR,CHI,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Ford,25.0,2021,WR,MIA,13.0,2.0,,,,,,0.0,0.0,0.0,17.0,12.0,161.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah McKenzie,26.0,2021,WR,BUF,15.0,2.0,,,,,,9.0,47.0,1.0,26.0,20.0,178.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ito Smith,26.0,2021,RB,DAL,1.0,0.0,,,,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,95.0
J.D. McKissic,28.0,2021,RB,WAS,11.0,3.0,,,,,,48.0,212.0,2.0,53.0,43.0,397.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,162.0,196.0,114.0,139.8,43.0
J.J. Taylor,23.0,2021,RB,NWE,5.0,0.0,,,,,,19.0,37.0,2.0,4.0,4.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,248.0,251.3,76.0
JJ Arcega-Whiteside,24.0,2021,WR,PHI,16.0,2.0,,,,,,0.0,0.0,0.0,5.0,2.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ja'Marcus Bradley,25.0,2021,WR,CLE,5.0,0.0,,,,,,0.0,0.0,0.0,4.0,4.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ja'Marr Chase,21.0,2021,WR,CIN,17.0,17.0,,,,,,7.0,21.0,0.0,128.0,81.0,1455.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,58.0,81.0,86.0,74.4,29.0
JaQuan Hardy,24.0,2021,RB,DAL,3.0,0.0,,,,,,4.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Doyle,31.0,2021,TE,IND,17.0,14.0,,,,,,0.0,0.0,0.0,43.0,29.0,302.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,299.0,344.5,39.0
Jack Fox,25.0,2021,K,DET,17.0,0.0,3.0,2.0,38.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Stoll,23.0,2021,TE,PHI,16.0,5.0,,,,,,0.0,0.0,0.0,5.0,4.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Eason,24.0,2021,QB,IND,1.0,0.0,5.0,2.0,25.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,42.0
Jacob Hollister,28.0,2021,TE,JAX,7.0,2.0,,,,,,0.0,0.0,0.0,14.0,9.0,55.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,53.0
Jacoby Brissett,29.0,2021,QB,MIA,11.0,5.0,225.0,141.0,1283.0,5.0,4.0,19.0,70.0,1.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,49.0
Jacques Patrick,24.0,2021,RB,SFO,2.0,0.0,,,,,,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaelon Darden,22.0,2021,WR,TAM,9.0,0.0,,,,,,1.0,11.0,0.0,12.0,6.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Bailey,24.0,2021,K,NWE,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Elliott,26.0,2021,K,PHI,17.0,0.0,,,,,,,,,,,,,,17.0,17.0,13.0,10.0,3.0,3.0,33.0,30.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,232.0,,286.0,25.0
Jake Fromm,23.0,2021,QB,NYG,3.0,2.0,60.0,27.0,210.0,1.0,3.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Funk,23.0,2021,RB,LAR,10.0,0.0,,,,,,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,70.0
Jake Kumerow,29.0,2021,WR,BUF,15.0,2.0,,,,,,0.0,0.0,0.0,6.0,2.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakeem Grant,29.0,2021,WR,2TM,15.0,0.0,,,,,,5.0,33.0,0.0,17.0,11.0,132.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakob Johnson,27.0,2021,RB,NWE,17.0,6.0,,,,,,0.0,0.0,0.0,5.0,4.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakobi Meyers,25.0,2021,WR,NWE,17.0,16.0,2.0,2.0,45.0,0.0,0.0,1.0,9.0,0.0,126.0,83.0,866.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,136.0,152.0,219.0,132.0,145.0,54.0
Jalen Guyton,24.0,2021,WR,LAC,16.0,2.0,,,,,,7.0,34.0,0.0,48.0,31.0,448.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,115.0
Jalen Hurts,23.0,2021,QB,PHI,15.0,15.0,432.0,265.0,3144.0,16.0,9.0,139.0,784.0,10.0,1.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,107.0,86.0,99.0,97.0,12.0
Jalen Reagor,22.0,2021,WR,PHI,17.0,13.0,,,,,,10.0,32.0,0.0,57.0,33.0,299.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,196.0,246.0,162.0,187.4,60.0
Jalen Richard,28.0,2021,RB,LVR,10.0,0.0,,,,,,9.0,40.0,0.0,14.0,12.0,72.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,90.0
Jamaal Williams,26.0,2021,RB,DET,13.0,11.0,,,,,,153.0,601.0,3.0,28.0,26.0,157.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,134.0,160.0,98.0,116.4,38.0
Jamal Agnew,26.0,2021,WR,JAX,10.0,2.0,,,,,,7.0,111.0,1.0,39.0,24.0,229.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jameis Winston,27.0,2021,QB,NOR,7.0,7.0,161.0,95.0,1170.0,14.0,3.0,32.0,166.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,175.0,181.0,170.0,168.2,22.0
James Conner,26.0,2021,RB,ARI,15.0,6.0,,,,,,202.0,752.0,15.0,39.0,37.0,375.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,101.0,121.0,96.0,100.8,34.0
James O'Shaughnessy,29.0,2021,TE,JAX,7.0,6.0,,,,,,0.0,0.0,0.0,34.0,24.0,244.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,392.0,42.0
James Proche,25.0,2021,WR,BAL,14.0,0.0,,,,,,0.0,0.0,0.0,20.0,16.0,202.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Robinson,23.0,2021,RB,JAX,14.0,13.0,,,,,,164.0,767.0,8.0,46.0,31.0,222.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,56.0,29.0,33.4,17.0
James Washington,25.0,2021,WR,PIT,15.0,2.0,,,,,,2.0,13.0,0.0,44.0,24.0,285.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,112.0
James White,29.0,2021,RB,NWE,3.0,0.0,,,,,,10.0,38.0,1.0,14.0,12.0,94.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,179.0,197.0,135.0,151.8,45.0
Jamie Gillan,24.0,2021,K,CLE,12.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamison Crowder,28.0,2021,WR,NYJ,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,51.0,447.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,230.0,222.0,247.0,266.0,228.2,75.0
Jamycal Hasty,25.0,2021,RB,SFO,11.0,0.0,,,,,,16.0,68.0,1.0,29.0,23.0,157.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Cook,34.0,2021,TE,LAC,16.0,10.0,,,,,,0.0,0.0,0.0,83.0,48.0,564.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,178.0,160.0,157.0,158.0,165.4,18.0
Jared Goff,27.0,2021,QB,DET,14.0,14.0,494.0,332.0,3245.0,19.0,8.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,,244.0,279.0,238.0,32.0
Jaret Patterson,22.0,2021,RB,WAS,17.0,1.0,,,,,,68.0,266.0,2.0,11.0,10.0,73.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,277.0,86.0
Jarvis Landry,29.0,2021,WR,CLE,12.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,2.0,87.0,52.0,570.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,91.0,124.0,111.0,103.4,41.0
Jason Huntley,23.0,2021,RB,PHI,1.0,0.0,,,,,,13.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Moore,26.0,2021,WR,LAC,2.0,1.0,,,,,,0.0,0.0,0.0,4.0,3.0,56.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Myers,30.0,2021,K,SEA,17.0,0.0,,,,,,,,,,,,,,13.0,11.0,5.0,3.0,5.0,3.0,23.0,17.0,47.0,44.0,,,,,,,,,,,,,,,,,,,,,,127.0,147.0,147.0,218.0,193.4,10.0
Jason Sanders,26.0,2021,K,MIA,17.0,0.0,,,,,,,,,,,,,,15.0,13.0,10.0,8.0,6.0,2.0,31.0,23.0,35.0,34.0,,,,,,,,,,,,,,,,,,,,,,141.0,140.0,123.0,190.0,163.4,5.0
Jauan Jennings,24.0,2021,WR,SFO,16.0,1.0,,,,,,0.0,0.0,0.0,38.0,24.0,282.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javonte Williams,21.0,2021,RB,DEN,17.0,1.0,,,,,,203.0,903.0,4.0,53.0,43.0,316.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,62.0,84.0,48.0,60.6,25.0
Jaydon Mickens,27.0,2021,WR,JAX,6.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Samuels,25.0,2021,RB,HOU,3.0,0.0,,,,,,5.0,9.0,0.0,4.0,3.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,101.0
Jaylen Waddle,23.0,2021,WR,MIA,16.0,16.0,,,,,,2.0,3.0,1.0,140.0,104.0,1015.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,87.0,133.0,108.0,107.4,43.0
Jeff Smith,24.0,2021,WR,NYJ,12.0,3.0,,,,,,1.0,-1.0,0.0,17.0,8.0,113.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Wilson,26.0,2021,RB,SFO,9.0,4.0,,,,,,79.0,294.0,2.0,8.0,7.0,31.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,252.5,77.0
Jeremy McNichols,26.0,2021,RB,TEN,14.0,0.0,,,,,,41.0,156.0,0.0,38.0,28.0,240.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0,105.0
Jeremy Sprinkle,27.0,2021,TE,DAL,17.0,4.0,,,,,,0.0,0.0,0.0,3.0,3.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerick McKinnon,29.0,2021,RB,KAN,13.0,0.0,,,,,,12.0,62.0,0.0,20.0,13.0,107.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,269.0,178.0,235.5,66.0
Jermar Jefferson,21.0,2021,RB,DET,7.0,0.0,,,,,,15.0,74.0,2.0,5.0,4.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,100.0
Jerry Jeudy,22.0,2021,WR,DEN,10.0,5.0,,,,,,2.0,3.0,0.0,56.0,38.0,467.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,76.0,82.0,74.0,72.4,28.0
Jesper Horsted,24.0,2021,WR,CHI,7.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,21.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesse James,27.0,2021,TE,CHI,14.0,9.0,,,,,,0.0,0.0,0.0,8.0,7.0,62.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Garoppolo,30.0,2021,QB,SFO,15.0,15.0,441.0,301.0,3810.0,20.0,12.0,38.0,51.0,3.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,267.0,262.3,34.0
Jimmy Graham,35.0,2021,TE,CHI,15.0,6.0,,,,,,0.0,0.0,0.0,23.0,14.0,167.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,230.0,286.0,260.3,29.0
Jody Fortson,26.0,2021,TE,KAN,6.0,0.0,,,,,,0.0,0.0,0.0,5.0,5.0,47.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,44.0
Joe Burrow,25.0,2021,QB,CIN,16.0,16.0,520.0,366.0,4611.0,34.0,14.0,40.0,118.0,2.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,113.0,108.0,110.0,111.2,13.0
Joe Flacco,36.0,2021,QB,NYJ,2.0,1.0,42.0,27.0,338.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,48.0
Joe Mixon,25.0,2021,RB,CIN,16.0,16.0,,,,,,292.0,1205.0,13.0,48.0,42.0,314.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,20.0,25.0,17.0,20.8,13.0
Joey Slye,25.0,2021,K,3TM,12.0,0.0,,,,,,,,,,,,,,14.0,14.0,7.0,5.0,4.0,4.0,25.0,23.0,22.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,253.0,,300.0,28.0
John Bates,24.0,2021,TE,WAS,17.0,8.0,,,,,,0.0,0.0,0.0,25.0,20.0,249.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Brown,31.0,2021,WR,2TM,4.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,227.0,,273.7,88.0
John Kelly,25.0,2021,RB,CLE,4.0,0.0,,,,,,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Ross,26.0,2021,WR,NYG,10.0,1.0,,,,,,1.0,16.0,0.0,20.0,11.0,224.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Wolford,26.0,2021,QB,LAR,3.0,0.0,4.0,1.0,5.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,46.0
Johnny Hekker,31.0,2021,K,LAR,17.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Mundt,27.0,2021,TE,LAR,6.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Stanton,27.0,2021,RB,CLE,4.0,0.0,,,,,,3.0,5.0,0.0,2.0,2.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Taylor,22.0,2021,RB,IND,17.0,17.0,,,,,,332.0,1811.0,18.0,51.0,40.0,360.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,12.0,7.0,10.4,9.0
Jonathan Ward,24.0,2021,RB,ARI,13.0,0.0,,,,,,9.0,33.0,0.0,4.0,3.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
