Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Ryan Stonehouse,24.0,2023,K,TEN,12.0,0.0,,,,,,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Ryan Tannehill,35.0,2023,QB,TEN,10.0,8.0,230.0,149.0,1616.0,4.0,7.0,17.0,74.0,1.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,258.0,257.0,224.0,240.3,31
Ryan Wright,23.0,2023,K,MIN,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Salvon Ahmed,25.0,2023,RB,MIA,8.0,0.0,,,,,,22.0,61.0,1.0,23.0,16.0,88.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sam Darnold,26.0,2023,QB,SFO,10.0,1.0,46.0,28.0,297.0,2.0,1.0,21.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sam Howell,23.0,2023,QB,WAS,17.0,17.0,612.0,388.0,3946.0,21.0,21.0,48.0,263.0,5.0,1.0,1.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,229.0,187.0,185.0,200.3,25
Sam LaPorta,22.0,2023,TE,DET,17.0,14.0,,,,,,1.0,4.0,0.0,120.0,86.0,889.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,170.0,152.0,206.0,145.0,168.3,17
Samaje Perine,28.0,2023,RB,DEN,17.0,1.0,,,,,,53.0,238.0,1.0,56.0,50.0,455.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,123.0,131.0,99.0,118.5,38
Samori Toure,25.0,2023,WR,GNB,11.0,0.0,,,,,,0.0,0.0,0.0,18.0,8.0,78.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,301.0,301.0,301.0,424.0,138
Saquon Barkley,26.0,2023,RB,NYG,14.0,14.0,,,,,,247.0,962.0,6.0,60.0,41.0,280.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,7.0,6.0,7.8,3
Scott Miller,26.0,2023,WR,ATL,17.0,0.0,,,,,,0.0,0.0,0.0,16.0,11.0,161.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sean Clifford,25.0,2023,QB,GNB,2.0,0.0,1.0,1.0,37.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,301.0,301.0,301.0,303.0,43
Sean McKeon,26.0,2023,TE,DAL,9.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sean Tucker,22.0,2023,RB,TAM,11.0,0.0,,,,,,15.0,23.0,0.0,2.0,2.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,198.0,198.0,59
Shedrick Jackson,24.0,2023,WR,CIN,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Simi Fehoko,26.0,2023,WR,LAC,6.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Skyy Moore,23.0,2023,WR,KAN,14.0,8.0,,,,,,3.0,23.0,0.0,38.0,21.0,244.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,130.0,185.0,97.0,127.5,49
Stefon Diggs,30.0,2023,WR,BUF,17.0,17.0,,,,,,1.0,5.0,0.0,160.0,107.0,1183.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,7.0,10.0,12.0,10.0,4
Stephen Sullivan,27.0,2023,TE,CAR,11.0,0.0,,,,,,0.0,0.0,0.0,24.0,12.0,125.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Sterling Shepard,30.0,2023,WR,NYG,15.0,2.0,,,,,,1.0,6.0,0.0,22.0,10.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,298.0,301.0,298.0,107
Steven Sims,26.0,2023,WR,HOU,3.0,0.0,,,,,,1.0,1.0,0.0,3.0,3.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Stone Smartt,25.0,2023,TE,LAC,16.0,3.0,,,,,,0.0,0.0,0.0,21.0,11.0,155.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
T.J. Hockenson,26.0,2023,TE,MIN,15.0,11.0,,,,,,0.0,0.0,0.0,127.0,95.0,960.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,47.0,47.0,44.0,45.3,3
Tank Bigsby,22.0,2023,RB,JAX,17.0,0.0,,,,,,50.0,132.0,2.0,4.0,1.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,137.0,258.0,111.0,169.8,49
Tank Dell,24.0,2023,WR,HOU,11.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,0.0,75.0,47.0,709.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,183.0,265.0,212.0,265.8,91
Tanner Hudson,29.0,2023,TE,CIN,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,352.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Taylor Heinicke,30.0,2023,QB,ATL,5.0,4.0,136.0,74.0,890.0,5.0,4.0,15.0,124.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Taysom Hill,33.0,2023,TE,NOR,16.0,7.0,11.0,6.0,83.0,1.0,0.0,81.0,401.0,4.0,40.0,33.0,291.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,192.0,175.0,265.0,207.8,1
Teagan Quitoriano,23.0,2023,TE,HOU,7.0,5.0,,,,,,0.0,0.0,0.0,3.0,2.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Teddy Bridgewater,31.0,2023,QB,DET,1.0,0.0,,,,,,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,301.0,301.0,301.0,298.0,41
Tee Higgins,24.0,2023,WR,CIN,12.0,11.0,,,,,,0.0,0.0,0.0,76.0,42.0,656.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,25.0,29.0,35.0,28.8,14
Terrace Marshall Jr.,23.0,2023,WR,CAR,9.0,4.0,,,,,,0.0,0.0,0.0,33.0,19.0,139.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,291.0,301.0,301.0,291.0,103
Terry McLaurin,28.0,2023,WR,WAS,17.0,17.0,,,,,,0.0,0.0,0.0,132.0,79.0,1002.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,51.0,48.0,53.0,54.3,22
Thomas Morstead,37.0,2023,K,NYJ,17.0,0.0,1.0,1.0,18.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tim Boyle,29.0,2023,QB,NYJ,3.0,2.0,77.0,48.0,360.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tim Jones,25.0,2023,WR,JAX,17.0,2.0,,,,,,0.0,0.0,0.0,18.0,11.0,83.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tommy DeVito,25.0,2023,QB,NYG,9.0,6.0,178.0,114.0,1101.0,8.0,3.0,36.0,195.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tommy Townsend,27.0,2023,K,KAN,17.0,0.0,1.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tommy Tremble,23.0,2023,TE,CAR,16.0,8.0,,,,,,0.0,0.0,0.0,32.0,23.0,194.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,301.0,301.0,301.0,476.0,76
Tony Jones,26.0,2023,RB,2TM,7.0,1.0,,,,,,26.0,95.0,2.0,10.0,7.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tony Pollard,26.0,2023,RB,DAL,17.0,17.0,,,,,,252.0,1005.0,6.0,67.0,55.0,311.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,21.0,18.0,10.0,16.0,8
Travis Etienne,24.0,2023,RB,JAX,17.0,17.0,,,,,,267.0,1008.0,11.0,73.0,58.0,476.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,30.0,31.0,27.0,28.8,10
Travis Homer,25.0,2023,RB,CHI,16.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,301.0,301.0,301.0,408.0,91
Travis Kelce,34.0,2023,TE,KAN,15.0,15.0,,,,,,0.0,0.0,0.0,121.0,93.0,984.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.0,7.0,5.8,1
Trayveon Williams,26.0,2023,RB,CIN,17.0,0.0,,,,,,15.0,69.0,0.0,9.0,7.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tre Tucker,22.0,2023,WR,LVR,16.0,1.0,,,,,,10.0,77.0,0.0,34.0,19.0,331.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0,301.0,301.0,301.0,415.0,135
Trent Sherfield,27.0,2023,WR,BUF,17.0,1.0,,,,,,0.0,0.0,0.0,22.0,11.0,86.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,301.0,301.0,301.0,352.0,118
Trent Taylor,29.0,2023,WR,CHI,17.0,0.0,,,,,,1.0,-2.0,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,301.0,301.0,301.0,473.0,149
Trenton Gill,24.0,2023,K,CHI,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Trenton Irwin,28.0,2023,WR,CIN,16.0,5.0,,,,,,0.0,0.0,0.0,32.0,25.0,316.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,301.0,301.0,301.0,293.0,104
Tress Way,33.0,2023,K,WAS,17.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Trevon Wesco,28.0,2023,TE,TEN,15.0,10.0,,,,,,0.0,0.0,0.0,3.0,1.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,301.0,301.0,301.0,479.0,78
Trevor Lawrence,24.0,2023,QB,JAX,16.0,16.0,564.0,370.0,4016.0,21.0,14.0,70.0,339.0,4.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,53.0,49.0,58.0,55.0,8
Trevor Siemian,32.0,2023,QB,NYJ,5.0,3.0,153.0,86.0,724.0,2.0,4.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Trey McBride,24.0,2023,TE,ARI,17.0,12.0,,,,,,0.0,0.0,0.0,106.0,81.0,825.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,252.0,301.0,301.0,252.0,31
Trey Palmer,22.0,2023,WR,TAM,17.0,8.0,,,,,,3.0,22.0,0.0,68.0,39.0,385.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,301.0,301.0,301.0,256.0,86
Trey Sermon,24.0,2023,RB,IND,14.0,0.0,,,,,,35.0,160.0,0.0,6.0,3.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Treylon Burks,23.0,2023,WR,TEN,11.0,9.0,,,,,,5.0,18.0,0.0,30.0,16.0,221.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,107.0,107.0,126.0,114.0,45
Trishton Jackson,25.0,2023,WR,MIN,7.0,0.0,,,,,,0.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tua Tagovailoa,25.0,2023,QB,MIA,17.0,17.0,560.0,388.0,4624.0,29.0,14.0,35.0,74.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,92.0,72.0,109.0,93.5,11
Tucker Fisk,24.0,2023,TE,ATL,6.0,2.0,,,,,,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tucker Kraft,23.0,2023,TE,GNB,17.0,8.0,,,,,,0.0,0.0,0.0,40.0,31.0,355.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,301.0,301.0,301.0,273.0,39
Tutu Atwell,24.0,2023,WR,LAR,16.0,14.0,,,,,,5.0,31.0,0.0,67.0,39.0,483.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Ty Chandler,25.0,2023,RB,MIN,17.0,4.0,,,,,,102.0,461.0,3.0,25.0,21.0,159.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,237.0,301.0,180.0,208.5,64
Ty Johnson,26.0,2023,RB,BUF,10.0,0.0,,,,,,30.0,132.0,0.0,7.0,7.0,62.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Ty Montgomery,30.0,2023,RB,NWE,13.0,0.0,,,,,,3.0,9.0,0.0,12.0,5.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Ty Zentner,25.0,2023,K,TEN,5.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tyjae Spears,22.0,2023,RB,TEN,17.0,1.0,,,,,,100.0,453.0,2.0,70.0,52.0,385.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,205.0,272.0,146.0,207.7,63
Tylan Wallace,24.0,2023,WR,BAL,11.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,301.0,301.0,301.0,454.0,145
Tyler Allgeier,23.0,2023,RB,ATL,17.0,3.0,,,,,,186.0,683.0,4.0,23.0,18.0,193.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,154.0,188.0,140.0,160.0,46
Tyler Bass,26.0,2023,K,BUF,17.0,0.0,,,,,,,,,,,,,,17.0,16.0,6.0,4.0,6.0,4.0,29.0,24.0,50.0,49.0,,,,,,,,,,,,,,,,,,,,,,136.0,128.0,104.0,148.0,129.0,3
Tyler Boyd,29.0,2023,WR,CIN,17.0,13.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,98.0,67.0,667.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,145.0,149.0,179.0,156.0,56
Tyler Conklin,28.0,2023,TE,NYJ,17.0,12.0,,,,,,1.0,0.0,0.0,87.0,61.0,621.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,238.0,208.0,257.0,222.3,27
Tyler Goodson,23.0,2023,RB,IND,6.0,1.0,,,,,,13.0,87.0,0.0,9.0,6.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tyler Higbee,30.0,2023,TE,LAR,15.0,15.0,,,,,,0.0,0.0,0.0,70.0,47.0,495.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,135.0,151.0,142.0,136.3,14
Tyler Huntley,25.0,2023,QB,BAL,5.0,1.0,37.0,21.0,203.0,3.0,0.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tyler Johnson,25.0,2023,WR,LAR,1.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Tyler Lockett,31.0,2023,WR,SEA,17.0,17.0,,,,,,0.0,0.0,0.0,122.0,79.0,894.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,69.0,67.0,76.0,70.0,70.5,27
Tyler Scott,22.0,2023,WR,CHI,17.0,4.0,,,,,,7.0,41.0,0.0,32.0,17.0,168.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,301.0,301.0,301.0,420.0,136
Tyquan Thornton,23.0,2023,WR,NWE,9.0,3.0,,,,,,3.0,51.0,0.0,23.0,13.0,91.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,285.0,301.0,301.0,285.0,101
Tyreek Hill,29.0,2023,WR,MIA,16.0,16.0,,,,,,6.0,15.0,0.0,171.0,119.0,1799.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,5.0,6.3,3
Tyrion Davis-Price,23.0,2023,RB,SFO,1.0,0.0,,,,,,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,301.0,301.0,301.0,398.0,90
Tyrod Taylor,34.0,2023,QB,NYG,11.0,5.0,180.0,116.0,1341.0,5.0,3.0,38.0,197.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,301.0,301.0,301.0,395.0,53
Tyson Bagent,23.0,2023,QB,CHI,5.0,4.0,143.0,94.0,859.0,3.0,6.0,23.0,109.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,301.0,301.0,301.0,329.0,47
Van Jefferson,27.0,2023,WR,2TM,17.0,9.0,,,,,,1.0,4.0,0.0,43.0,20.0,209.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,207.0,301.0,175.0,191.0,66
Velus Jones Jr.,26.0,2023,WR,CHI,14.0,0.0,,,,,,8.0,51.0,0.0,7.0,4.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,301.0,301.0,301.0,446.0,142
Wan'Dale Robinson,22.0,2023,WR,NYG,15.0,8.0,,,,,,9.0,87.0,1.0,78.0,60.0,525.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,259.0,301.0,260.0,259.5,87
Wil Lutz,29.0,2023,K,DEN,17.0,0.0,,,,,,,,,,,,,,24.0,23.0,5.0,4.0,5.0,3.0,34.0,30.0,31.0,29.0,,,,,,,,,,,,,,,,,,,,,,215.0,301.0,197.0,241.0,217.7,21
Will Dissly,27.0,2023,TE,SEA,16.0,14.0,,,,,,0.0,0.0,0.0,22.0,17.0,172.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,280.0,301.0,280.0,43
Will Levis,24.0,2023,QB,TEN,9.0,9.0,255.0,149.0,1808.0,8.0,4.0,25.0,57.0,1.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Will Mallory,24.0,2023,TE,IND,12.0,2.0,,,,,,0.0,0.0,0.0,26.0,18.0,207.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Willie Snead,31.0,2023,WR,SFO,4.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Xavier Gipson,22.0,2023,WR,NYJ,17.0,3.0,,,,,,8.0,68.0,1.0,38.0,21.0,229.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0,301.0,301.0,301.0,358.0,121
Xavier Hutchinson,23.0,2023,WR,HOU,16.0,0.0,,,,,,5.0,49.0,0.0,19.0,8.0,90.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,301.0,301.0,301.0,460.0,147
Younghoe Koo,29.0,2023,K,ATL,17.0,0.0,,,,,,,,,,,,,,20.0,20.0,11.0,9.0,6.0,3.0,37.0,32.0,28.0,27.0,,,,,,,,,,,,,,,,,,,,,,152.0,133.0,85.0,186.0,139.0,7
Zach Charbonnet,22.0,2023,RB,SEA,16.0,2.0,,,,,,108.0,462.0,1.0,40.0,33.0,209.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,114.0,119.0,101.0,118.0,37
Zach Ertz,33.0,2023,TE,ARI,7.0,7.0,,,,,,0.0,0.0,0.0,43.0,27.0,187.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,216.0,199.0,223.0,198.8,20
Zach Evans,22.0,2023,RB,LAR,10.0,0.0,,,,,,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,270.0,301.0,301.0,270.0,78
Zach Pascal,29.0,2023,WR,ARI,14.0,1.0,,,,,,0.0,0.0,0.0,15.0,4.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Zach Wilson,24.0,2023,QB,NYJ,12.0,11.0,368.0,221.0,2271.0,8.0,7.0,36.0,211.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,301.0,301.0,301.0,275.0,35
Zack Moss,26.0,2023,RB,IND,14.0,8.0,,,,,,183.0,794.0,5.0,37.0,27.0,192.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,234.0,301.0,173.0,203.5,61
Zamir White,24.0,2023,RB,LVR,17.0,4.0,,,,,,104.0,451.0,1.0,19.0,15.0,98.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,223.0,301.0,196.0,209.5,65
Zay Flowers,23.0,2023,WR,BAL,16.0,16.0,,,,,,8.0,56.0,1.0,108.0,77.0,858.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,100.0,143.0,107.0,115.0,46
Zay Jones,28.0,2023,WR,JAX,9.0,7.0,,,,,,0.0,0.0,0.0,64.0,34.0,321.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,168.0,174.0,174.0,173.3,58
Zonovan Knight,22.0,2023,RB,DET,2.0,0.0,,,,,,3.0,13.0,0.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Baltimore Ravens DST,,2023,DEF,BAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5123.0,1109.0,31.0,306.0,3263.0,18.0,1860.0,6.0,106.0,841.0,35.0,28.7,14.4,60.0,18.0,13.0,16.0,1.0,2.0,26.0,,167.0,138.0,87.0,163.0,138.8,7
Kansas City Chiefs DST,,2023,DEF,KAN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,4926.0,1045.0,17.0,300.0,3001.0,19.0,1925.0,10.0,73.0,604.0,24.0,28.5,9.5,57.0,8.0,9.0,14.0,0.0,2.0,23.0,,183.0,169.0,110.0,204.0,166.5,11
