Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Matt Breida,25.0,2020,RB,MIA,12.0,1.0,,,,,,59.0,254.0,0.0,10.0,9.0,96.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,100.0,100.5,38.0,40.0,31.0
Matt Gay,26.0,2020,K,LAR,7.0,0.0,,,,,,,,,,,,,,8.0,7.0,7.0,6.0,1.0,1.0,16.0,14.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,195.0,,,242.0,208.0,10.0,64.0,64.0
Matt Haack,26.0,2020,K,MIA,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Matt Prater,36.0,2020,K,DET,16.0,0.0,,,,,,,,,,,,,,11.0,11.0,7.0,4.0,10.0,6.0,28.0,21.0,41.0,38.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,221.0,189.8,7.0,104.0,104.0
Matt Ryan,35.0,2020,QB,ATL,16.0,16.0,626.0,407.0,4581.0,26.0,11.0,29.0,92.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,87.0,84.8,9.0,274.44,274.44
Matt Schaub,39.0,2020,QB,ATL,1.0,0.0,,,,,,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.4
Matthew Stafford,32.0,2020,QB,DET,16.0,16.0,528.0,339.0,4084.0,26.0,10.0,29.0,112.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,107.0,110.5,13.0,254.56,254.56
Matthew Wright,24.0,2020,K,PIT,3.0,0.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0
Max Scharping,24.0,2020,LG,HOU,15.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Maxx Williams,26.0,2020,TE,ARI,9.0,8.0,,,,,,0.0,0.0,0.0,10.0,8.0,102.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,,,,481.0,72.0,24.2,16.2
Mecole Hardman,22.0,2020,WR,KAN,16.0,8.0,,,,,,4.0,31.0,0.0,62.0,41.0,560.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,,,134.0,133.0,48.0,120.1,79.1
Melvin Gordon,27.0,2020,RB,DEN,15.0,10.0,,,,,,215.0,986.0,9.0,44.0,32.0,158.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,37.0,40.5,20.0,198.4,166.4
Miami Dolphins DST,,2020,DEF,MIA,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5886.0,998.0,29.0,336.0,4024.0,21.0,1862.0,17.0,85.0,805.0,30.0,30.7,15.6,41.0,18.0,10.0,14.0,0.0,3.0,0.0,,,,,,341.0,31.0,115.0,115.0
Michael Badgley,25.0,2020,K,LAC,16.0,0.0,,,,,,,,,,,,,,14.0,14.0,13.0,8.0,6.0,2.0,33.0,24.0,39.0,36.0,,,,,,,,,,,,,,,,,,,,,,322.0,,,,282.0,29.0,105.0,105.0
Michael Burton,28.0,2020,RB,NOR,15.0,4.0,,,,,,7.0,18.0,0.0,4.0,4.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,470.0,113.0,8.6,4.6
Michael Dickson,24.0,2020,K,SEA,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Michael Gallup,24.0,2020,WR,DAL,16.0,15.0,,,,,,0.0,0.0,0.0,105.0,59.0,843.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,78.0,74.8,31.0,173.3,114.3
Michael Pittman Jr.,23.0,2020,WR,IND,13.0,8.0,,,,,,3.0,26.0,0.0,61.0,40.0,503.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,,157.0,168.0,63.0,98.9,58.9
Michael Thomas,27.0,2020,WR,NOR,7.0,5.0,,,,,,1.0,1.0,0.0,55.0,40.0,438.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,6.0,5.0,1.0,83.9,43.9
Mike Boone,25.0,2020,RB,MIN,16.0,0.0,,,,,,11.0,59.0,1.0,2.0,2.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,92.0,14.9,12.9
Mike Davis,27.0,2020,RB,CAR,15.0,12.0,,,,,,165.0,642.0,6.0,70.0,59.0,373.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,299.0,88.0,206.5,147.5
Mike Evans,27.0,2020,WR,TAM,16.0,16.0,,,,,,0.0,0.0,0.0,109.0,70.0,1006.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,31.0,27.0,8.0,248.6,178.6
Mike Gesicki,25.0,2020,TE,MIA,15.0,9.0,,,,,,0.0,0.0,0.0,85.0,53.0,703.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,,,140.0,139.3,15.0,159.3,106.3
Mike Glennon,31.0,2020,QB,JAX,5.0,5.0,179.0,111.0,1072.0,7.0,5.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.58,58.58
Mike Nugent,38.0,2020,K,ARI,4.0,0.0,,,,,,,,,,,,,,6.0,5.0,2.0,2.0,0.0,0.0,8.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,286.0,,,,286.0,31.0,29.0,29.0
Mike Thomas,26.0,2020,WR,CIN,14.0,0.0,,,,,,1.0,1.0,0.0,21.0,13.0,132.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,,,,239.0,80.0,30.3,17.3
Mike Williams,26.0,2020,WR,LAC,15.0,11.0,,,,,,1.0,1.0,0.0,85.0,48.0,756.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,,,164.0,149.8,53.0,153.7,105.7
Miles Boykin,24.0,2020,WR,BAL,16.0,13.0,,,,,,0.0,0.0,0.0,33.0,19.0,266.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,92.0,69.6,50.6
Miles Sanders,23.0,2020,RB,PHI,12.0,11.0,,,,,,164.0,867.0,6.0,52.0,28.0,197.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,,,10.0,14.0,10.0,166.4,138.4
Minnesota Vikings DST,,2020,DEF,MIN,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6292.0,1036.0,22.0,366.0,4141.0,30.0,2151.0,19.0,83.0,723.0,22.0,50.0,10.7,23.0,15.0,7.0,8.0,1.0,0.0,0.0,,133.0,,,168.0,160.0,7.0,69.0,69.0
Mitch Wishnowsky,28.0,2020,K,SFO,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Mitchell Trubisky,26.0,2020,QB,CHI,10.0,9.0,297.0,199.0,2055.0,16.0,8.0,33.0,195.0,1.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,,,281.0,278.3,37.0,143.7,143.7
Mo Alie-Cox,27.0,2020,TE,IND,15.0,6.0,,,,,,0.0,0.0,0.0,39.0,31.0,394.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,,,,452.0,71.0,80.4,49.4
Mohamed Sanu,31.0,2020,WR,2TM,10.0,4.0,,,,,,1.0,3.0,0.0,24.0,17.0,187.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,223.0,76.0,44.0,27.0
MyCole Pruitt,28.0,2020,TE,TEN,11.0,4.0,,,,,,0.0,0.0,0.0,8.0,5.0,49.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,16.9
Myles Gaskin,23.0,2020,RB,MIA,10.0,7.0,,,,,,142.0,584.0,3.0,47.0,41.0,388.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2,123.2
N'Keal Harry,23.0,2020,WR,NWE,14.0,9.0,,,,,,2.0,0.0,0.0,57.0,33.0,309.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,187.0,163.3,57.0,73.9,40.9
Nate Sudfeld,27.0,2020,QB,PHI,1.0,0.0,12.0,5.0,32.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.52,-1.52
Nathan Peterman,26.0,2020,QB,LVR,1.0,0.0,5.0,3.0,25.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,,,,267.0,34.0,1.9,1.9
Nelson Agholor,27.0,2020,WR,LVR,16.0,13.0,,,,,,0.0,0.0,0.0,82.0,48.0,896.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,285.5,93.0,185.6,137.6
New England Patriots DST,,2020,DEF,NWE,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5660.0,982.0,22.0,339.0,3557.0,22.0,2103.0,17.0,82.0,639.0,21.0,38.9,14.0,24.0,18.0,4.0,5.0,0.0,4.0,0.0,,107.0,,,149.0,142.0,5.0,92.0,92.0
New Orleans Saints DST,,2020,DEF,NOR,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,4974.0,992.0,26.0,320.0,3472.0,28.0,1502.0,11.0,64.0,517.0,50.0,34.7,13.1,45.0,18.0,8.0,6.0,1.0,1.0,0.0,,144.0,,,167.0,172.8,8.0,105.0,105.0
New York Giants DST,,2020,DEF,NYG,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5589.0,1046.0,22.0,353.0,3807.0,22.0,1782.0,14.0,88.0,681.0,23.0,41.5,12.2,40.0,11.0,11.0,13.0,0.0,2.0,0.0,,240.0,,,,301.0,29.0,96.0,96.0
New York Jets DST,,2020,DEF,NYJ,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6201.0,1081.0,19.0,381.0,4409.0,34.0,1792.0,16.0,99.0,899.0,46.0,44.6,10.7,31.0,10.0,9.0,17.0,1.0,1.0,0.0,,,,,292.0,263.0,24.0,77.0,77.0
Nick Boyle,27.0,2020,TE,BAL,9.0,9.0,,,,,,0.0,0.0,0.0,17.0,14.0,113.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,,,,272.0,34.0,37.3,23.3
Nick Chubb,25.0,2020,RB,CLE,12.0,12.0,,,,,,190.0,1067.0,12.0,18.0,16.0,150.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,18.0,15.0,13.0,207.7,191.7
Nick Foles,31.0,2020,QB,CHI,9.0,7.0,312.0,202.0,1852.0,10.0,8.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,,313.5,42.0,100.18,100.18
Nick Folk,36.0,2020,K,NWE,16.0,0.0,,,,,,,,,,,,,,13.0,13.0,12.0,11.0,3.0,2.0,28.0,26.0,33.0,30.0,,,,,,,,,,,,,,,,,,,,,,249.0,,,,249.0,20.0,115.0,115.0
Nick Keizer,25.0,2020,TE,KAN,16.0,3.0,,,,,,0.0,0.0,0.0,9.0,6.0,63.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,4.3
Nick Mullens,25.0,2020,QB,SFO,10.0,8.0,326.0,211.0,2437.0,12.0,12.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.28,110.28
Nick Vannett,27.0,2020,TE,DEN,15.0,11.0,,,,,,0.0,0.0,0.0,21.0,14.0,95.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,,,,393.0,62.0,29.5,15.5
Nick Westbrook-Ikhine,23.0,2020,WR,TEN,14.0,1.0,,,,,,0.0,0.0,0.0,8.0,3.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,3.3
Noah Brown,24.0,2020,WR,DAL,16.0,1.0,,,,,,1.0,4.0,0.0,24.0,14.0,154.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,,,,407.0,130.0,29.8,15.8
Noah Fant,23.0,2020,TE,DEN,15.0,14.0,,,,,,0.0,0.0,0.0,93.0,62.0,673.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,115.0,115.0,12.0,147.3,85.3
Noah Togiai,23.0,2020,TE,IND,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,276.0,37.0,0.0,0.0
Nyheim Hines,24.0,2020,RB,IND,16.0,2.0,,,,,,89.0,380.0,3.0,76.0,63.0,482.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,142.0,149.5,50.0,191.2,128.2
O.J. Howard,26.0,2020,TE,TAM,4.0,1.0,,,,,,0.0,0.0,0.0,19.0,11.0,146.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,,,203.0,209.0,24.0,37.6,26.6
Odell Beckham Jr.,28.0,2020,WR,CLE,7.0,7.0,1.0,1.0,18.0,0.0,0.0,3.0,72.0,1.0,43.0,23.0,319.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.82,63.82
Olabisi Johnson,23.0,2020,WR,MIN,16.0,3.0,,,,,,0.0,0.0,0.0,19.0,14.0,189.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,18.9
Olamide Zaccheaus,23.0,2020,WR,ATL,11.0,2.0,,,,,,1.0,0.0,0.0,32.0,20.0,274.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,,,,424.0,132.0,53.4,33.4
P.J. Walker,25.0,2020,QB,CAR,4.0,1.0,56.0,32.0,368.0,1.0,5.0,5.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,,,,370.0,50.0,6.52,6.52
Parris Campbell,23.0,2020,WR,IND,2.0,2.0,,,,,,2.0,16.0,0.0,9.0,6.0,71.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,178.0,177.8,64.0,14.7,8.7
Patrick Laird,25.0,2020,RB,MIA,16.0,0.0,,,,,,13.0,72.0,0.0,12.0,10.0,68.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,,,,392.0,100.0,22.0,12.0
Patrick Mahomes,25.0,2020,QB,KAN,15.0,15.0,588.0,390.0,4740.0,38.0,6.0,62.0,308.0,2.0,2.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,22.0,20.0,1.0,362.4,362.4
Patrick Ricard,26.0,2020,RB,BAL,15.0,10.0,,,,,,1.0,-1.0,0.0,12.0,9.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,,,,257.0,1.0,17.4,8.4
Penny Hart,24.0,2020,WR,SEA,13.0,0.0,,,,,,1.0,19.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,2.2
Peyton Barber,26.0,2020,RB,WAS,16.0,2.0,,,,,,94.0,258.0,4.0,7.0,4.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,259.0,79.0,55.0,51.0
Pharaoh Brown,26.0,2020,TE,HOU,13.0,9.0,,,,,,0.0,0.0,0.0,16.0,14.0,163.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,28.3
Pharoh Cooper,25.0,2020,WR,CAR,16.0,1.0,,,,,,0.0,0.0,0.0,8.0,5.0,73.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,,,,384.0,125.0,10.3,5.3
Philadelphia Eagles DST,,2020,DEF,PHI,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5810.0,1060.0,19.0,340.0,3798.0,27.0,2012.0,20.0,112.0,1036.0,33.0,37.8,9.2,49.0,8.0,11.0,12.0,1.0,3.0,0.0,,199.0,,,215.0,210.0,15.0,107.0,107.0
Philip Rivers,39.0,2020,QB,IND,16.0,16.0,543.0,369.0,4169.0,24.0,11.0,18.0,-8.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,191.0,177.3,23.0,235.96,235.96
Phillip Lindsay,26.0,2020,RB,DEN,11.0,8.0,,,,,,118.0,502.0,1.0,14.0,7.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,85.0,88.8,34.0,66.0,59.0
Pittsburgh Steelers DST,,2020,DEF,PIT,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,4893.0,996.0,27.0,281.0,3110.0,22.0,1783.0,13.0,103.0,980.0,24.0,29.3,13.8,56.0,18.0,9.0,12.0,1.0,3.0,0.0,,81.0,,,122.0,115.3,2.0,130.0,130.0
Preston Williams,23.0,2020,WR,MIA,8.0,7.0,,,,,,0.0,0.0,0.0,35.0,18.0,288.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,121.0,,,132.0,128.3,47.0,74.8,56.8
Qadree Ollison,24.0,2020,RB,ATL,3.0,0.0,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3
Quez Watkins,22.0,2020,WR,PHI,6.0,0.0,,,,,,0.0,0.0,0.0,13.0,7.0,106.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,16.6
Quintez Cephus,22.0,2020,WR,DET,13.0,2.0,,,,,,0.0,0.0,0.0,35.0,20.0,349.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,122.0,66.9,46.9
Raheem Mostert,28.0,2020,RB,SFO,8.0,8.0,,,,,,104.0,521.0,2.0,19.0,16.0,156.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,39.0,54.8,24.0,99.7,83.7
Randall Cobb,30.0,2020,WR,HOU,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,441.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,,,208.0,202.7,69.0,100.1,62.1
Randy Bullock,31.0,2020,K,CIN,12.0,0.0,,,,,,,,,,,,,,13.0,11.0,8.0,7.0,5.0,3.0,26.0,21.0,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,30.0,93.0,93.0
Rashaad Penny,24.0,2020,RB,SEA,3.0,0.0,,,,,,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,218.0,66.0,3.4,3.4
Rashard Higgins,26.0,2020,WR,CLE,13.0,6.0,,,,,,0.0,0.0,0.0,52.0,37.0,599.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,,,,352.5,116.0,114.9,77.9
Ray-Ray McCloud,24.0,2020,WR,PIT,16.0,2.0,,,,,,4.0,65.0,0.0,22.0,20.0,77.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,,,361.0,119.0,30.2,10.2
Reggie Bonnafon,24.0,2020,RB,CAR,2.0,0.0,,,,,,12.0,69.0,0.0,2.0,2.0,18.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,14.7
Reggie Gilliam,23.0,2020,RB,BUF,14.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,16.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,,,,371.0,3.0,9.6,7.6
Rex Burkhead,30.0,2020,RB,NWE,10.0,0.0,,,,,,67.0,274.0,3.0,33.0,25.0,192.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,259.5,80.0,107.6,82.6
Richard Rodgers,28.0,2020,TE,PHI,14.0,4.0,,,,,,0.0,0.0,0.0,31.0,24.0,345.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,46.5
Richie James,25.0,2020,WR,SFO,11.0,7.0,,,,,,0.0,0.0,0.0,35.0,23.0,394.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,41.4
Ricky Seals-Jones,25.0,2020,WR,KAN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,,,,307.0,103.0,0.0,0.0
Rico Dowdle,22.0,2020,RB,DAL,15.0,0.0,,,,,,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,,,,295.0,87.0,2.4,2.4
Rigoberto Sanchez,26.0,2020,K,IND,14.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Riley Dixon,27.0,2020,K,NYG,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Riley Ridley,24.0,2020,WR,CHI,5.0,1.0,,,,,,0.0,0.0,0.0,4.0,4.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,344.0,115.0,7.9,3.9
River Cracraft,26.0,2020,WR,SFO,9.0,1.0,,,,,,0.0,0.0,0.0,9.0,6.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,4.1
Rob Gronkowski,31.0,2020,TE,TAM,16.0,16.0,,,,,,0.0,0.0,0.0,77.0,45.0,623.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,81.0,78.8,7.0,147.3,102.3
Robbie Chosen,27.0,2020,WR,CAR,16.0,16.0,,,,,,4.0,15.0,0.0,136.0,95.0,1096.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,,,129.0,138.8,50.0,224.1,129.1
Robbie Gould,38.0,2020,K,SFO,15.0,0.0,,,,,,,,,,,,,,9.0,8.0,10.0,9.0,4.0,2.0,23.0,19.0,38.0,36.0,,,,,,,,,,,,,,,,,,,,,,134.0,,,174.0,174.0,5.0,98.0,98.0
Robert Foster,26.0,2020,WR,WAS,4.0,2.0,,,,,,0.0,0.0,0.0,6.0,2.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,3.7
Robert Griffin III,30.0,2020,QB,BAL,4.0,1.0,14.0,8.0,42.0,0.0,2.0,12.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,275.0,36.0,2.58,2.58
Robert Tonyan,26.0,2020,TE,GNB,16.0,8.0,,,,,,0.0,0.0,0.0,59.0,52.0,586.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,,,,354.0,54.0,176.6,124.6
Robert Woods,28.0,2020,WR,LAR,16.0,16.0,,,,,,24.0,155.0,2.0,129.0,90.0,936.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,51.0,46.0,17.0,243.1,153.1
Rodney Smith,24.0,2020,RB,CAR,7.0,1.0,,,,,,41.0,156.0,1.0,11.0,9.0,59.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,25.5
Rodrigo Blankenship,23.0,2020,K,IND,16.0,0.0,,,,,,,,,,,,,,23.0,22.0,11.0,9.0,3.0,1.0,37.0,32.0,45.0,43.0,,,,,,,,,,,,,,,,,,,,,,177.0,,,245.0,266.0,23.0,141.0,141.0
Ronald Jones II,23.0,2020,RB,TAM,14.0,13.0,,,,,,192.0,978.0,7.0,42.0,28.0,165.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,94.0,88.5,33.0,186.3,158.3
Ross Dwelley,25.0,2020,TE,SFO,16.0,9.0,,,,,,0.0,0.0,0.0,24.0,19.0,245.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,30.5
Royce Freeman,24.0,2020,RB,DEN,16.0,0.0,,,,,,35.0,170.0,0.0,13.0,12.0,81.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,255.5,78.0,37.1,25.1
